,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
High Carburetor,0.6663199,1.83495,0.393,8.31,8.519249,12.725106,12.088679
High Carburetor,0.668825,1.72695,3.477,8.629951,9.462976,24.22098,63.587414
High Carburetor,0.6713299,0.74295,3.48195,7.305,8.126437,25.983797,77.955315
High Carburetor,0.6738349,-1.33005,0.01995,4.629,4.816334,16.032654,179.140656
High Carburetor,0.6763397,-3.40305,-4.866,8.40795,10.293315,35.230694,235.032883
High Carburetor,0.6788447,-2.43105,-4.497,11.097,12.217874,24.734074,241.60463
High Carburetor,0.6813496,0.672,-1.728,14.182051,14.302732,7.448242,291.250519
High Carburetor,0.6838546,0.30105,-1.362,12.439951,12.51791,6.397795,282.463989
High Carburetor,0.6863595,1.014,-0.95595,12.53505,12.612276,6.343719,316.687897
High Carburetor,0.6888645,0.70305,0.333,7.62,7.659607,5.829144,25.344599
High Carburetor,0.6913695,0.813,2.985,8.51805,9.062471,19.960913,74.764374
High Carburetor,0.6938745,-0.31605,2.27895,6.625051,7.013187,19.151199,97.895546
High Carburetor,0.6963794,-1.07895,1.17495,6.97905,7.159035,12.874845,132.561081
High Carburetor,0.6988843,-2.622,-2.04195,8.214001,8.860826,22.027851,217.910599
High Carburetor,0.7013893,-3.321,-5.51595,10.236,12.092578,32.170261,238.94902
High Carburetor,0.7038944,-1.38795,-2.92305,12.744,13.148391,14.246924,244.600266
High Carburetor,0.7063993,0.15195,-1.21605,11.655001,11.719254,6.002504,277.122406
High Carburetor,0.7089042,0.94005,-2.016,14.62005,14.788301,8.651038,294.99939
High Carburetor,0.7114093,2.136,-0.48705,8.511001,8.788449,14.43518,347.15506
High Carburetor,0.7139142,1.84605,3.01305,9.48705,10.123759,20.428671,58.504829
High Carburetor,0.7164192,0.72405,3.99705,6.98205,8.077728,30.1905,79.732437
High Carburetor,0.7189242,-1.08105,1.69995,5.295,5.665291,20.83016,122.453522
High Carburetor,0.721429,-3.40005,-3.387,7.99605,9.325713,30.971907,224.889832
High Carburetor,0.7239341,-3.11505,-4.13805,8.653951,10.085527,30.900959,233.028214
High Carburetor,0.7264391,-1.72005,-3.19995,12.96405,13.463464,15.654571,241.740906
High Carburetor,0.7289441,0.372,-1.07805,12.703051,12.75414,5.130073,289.037903
High Carburetor,0.731449,0.94905,-1.64505,13.464001,13.597286,8.028935,299.981201
High Carburetor,0.7339539,1.75605,-0.50295,10.815001,10.968177,9.586793,344.017761
High Carburetor,0.7364588,1.53105,1.623,9.38595,9.647502,13.371958,46.669868
High Carburetor,0.7389638,0.396,2.748,6.71595,7.267208,22.460295,81.79985
High Carburetor,0.7414688,-0.66705,1.953,7.25205,7.539987,15.885205,108.857674
High Carburetor,0.7439739,-1.81095,-0.099,7.281,7.503486,13.987389,183.129105
High Carburetor,0.7464789,-3.33105,-3.88005,7.618051,9.175259,33.872299,229.353683
High Carburetor,0.7489837,-2.36595,-4.09005,13.399051,14.207772,19.424776,239.952133
High Carburetor,0.7514887,-0.54105,-1.51305,12.162001,12.267694,7.526499,250.323517
High Carburetor,0.7539936,-0.23895,-2.32005,13.576051,13.774937,9.748082,264.119629
High Carburetor,0.7564985,0.432,-1.37895,10.33905,10.439545,7.956407,287.394836
High Carburetor,0.7590035,2.84895,1.101,10.554001,10.987067,16.140274,21.129433
High Carburetor,0.7615086,1.689,4.272,6.74505,8.160785,34.257114,68.427887
High Carburetor,0.7640134,0.258,3.47295,6.42405,7.307282,28.462414,85.751389
High Carburetor,0.7665184,-2.47695,-1.89105,6.655951,7.349356,25.088907,217.36026
High Carburetor,0.7690234,-3.56295,-5.14995,8.37705,10.459043,36.780178,235.322906
High Carburetor,0.7715284,-1.90905,-3.612,11.41995,12.128738,19.684572,242.142212
High Carburetor,0.7740332,1.53495,-0.71595,15.223051,15.316982,6.348601,334.994141
High Carburetor,0.7765382,0.56895,-1.78395,12.568951,12.707663,8.473406,287.688904
High Carburetor,0.7790432,0.69495,-0.31395,10.924951,10.951532,3.992824,335.688507
High Carburetor,0.7815481,0.57105,0.98595,9.585,9.652482,6.778994,59.921108
High Carburetor,0.784053,0.822,3.64695,7.15905,8.076382,27.573465,77.298141
High Carburetor,0.7865582,-0.342,2.547,8.22795,8.619938,17.345284,97.647682
High Carburetor,0.7890631,-1.89495,-0.381,6.61995,6.896357,16.276594,191.368362
High Carburetor,0.791568,-3.333,-4.071,8.379001,9.893916,32.125629,230.6922
High Carburetor,0.794073,-2.376,-4.03995,11.454,12.375812,22.253841,239.539108
High Carburetor,0.796578,-0.636,-1.80705,12.421051,12.567912,8.76764,250.610229
High Carburetor,0.7990829,0.516,-0.999,12.853951,12.903034,4.999163,297.317108
High Carburetor,0.8015878,0.80295,-2.09895,11.964001,12.173235,10.638373,290.934265
High Carburetor,0.8040928,2.268,1.491,10.438951,10.786036,14.574599,33.321217
High Carburetor,0.8065979,1.488,4.14495,6.61305,7.945262,33.661556,70.252319
High Carburetor,0.8091028,0.09195,3.48495,8.346001,9.044836,22.670521,88.488609
High Carburetor,0.8116078,-2.34705,-0.89805,5.53395,6.077808,24.423042,200.938309
High Carburetor,0.8141127,-4.01505,-5.14605,8.51295,10.727198,37.47813,232.037933
High Carburetor,0.8166177,-2.49105,-3.825,10.552051,11.497031,23.392506,236.925613
High Carburetor,0.8191226,-0.78,-1.872,12.62205,12.783933,9.127764,247.380142
High Carburetor,0.8216276,0.636,-0.843,12.504001,12.548513,4.827386,307.032654
High Carburetor,0.8241326,1.131,-1.365,12.32505,12.451877,8.184532,309.644165
High Carburetor,0.8266376,1.94505,0.14205,9.61095,9.806823,11.470576,4.176984
High Carburetor,0.8291425,2.16195,3.891,8.776051,9.840375,26.894487,60.942207
High Carburetor,0.8316475,-0.378,2.025,7.14405,7.435117,16.08485,100.573524
High Carburetor,0.8341524,-1.43595,0.73995,6.75195,6.9425,13.454959,152.737793
High Carburetor,0.8366574,-3.09405,-2.62095,8.817,9.704742,24.697702,220.267731
High Carburetor,0.8391623,-3.57495,-5.34705,9.331051,11.333125,34.579128,236.233963
High Carburetor,0.8416672,-1.455,-2.523,11.590051,11.95039,14.105863,240.028198
High Carburetor,0.8441722,0.06405,-0.822,11.964001,11.992376,3.942232,274.455475
High Carburetor,0.8466772,-0.50505,-3.08505,12.921,13.293791,13.600838,260.702637
High Carburetor,0.8491822,2.41095,0.83805,8.415,8.793591,16.873692,19.167532
High Carburetor,0.8516872,2.32995,3.30795,9.09195,9.951621,23.990204,54.841103
High Carburetor,0.8541922,0.978,3.798,7.750051,8.685884,26.841606,75.559822
High Carburetor,0.8566971,-1.24395,0.54405,4.665,4.858563,16.227318,156.377502
High Carburetor,0.859202,-3.79995,-5.124,7.99395,10.227328,38.590263,233.439423
High Carburetor,0.8617071,-2.76405,-4.60005,10.435051,11.73417,27.216145,238.999435
High Carburetor,0.8642121,-0.82095,-2.02305,12.289051,12.481485,10.074077,247.912781
High Carburetor,0.866717,0.74805,-0.999,12.319951,12.383003,5.784419,306.825836
High Carburetor,0.8692219,0.73605,-0.879,13.135951,13.185887,4.98802,309.941864
High Carburetor,0.8717269,0.774,0.02505,9.74295,9.773679,4.544545,1.853693
High Carburetor,0.8742319,1.815,4.39605,8.41005,9.661699,29.488731,67.565704
High Carburetor,0.8767368,-0.22995,2.19195,8.484,8.765602,14.562434,95.9888
High Carburetor,0.8792417,-1.23705,0.88605,6.69195,6.862767,12.810267,144.387466
High Carburetor,0.8817466,-2.96505,-2.81505,7.75695,8.768484,27.792765,223.513443
High Carburetor,0.8842515,-3.123,-4.63305,8.937,10.539842,32.013256,236.017273
High Carburetor,0.8867567,-1.55805,-3.42,14.188951,14.678224,14.835092,245.507401
High Carburetor,0.8892617,0.018,-1.16595,10.30305,10.368829,6.457222,270.88446
High Carburetor,0.8917665,0.66195,-2.14005,14.11005,14.28676,9.020904,287.187622
High Carburetor,0.8942716,2.02605,0.513,8.989051,9.228818,13.088923,14.208785
High Carburetor,0.8967765,2.36595,3.99,9.207001,10.309544,26.740177,59.333332
High Carburetor,0.8992814,0.60195,3.66195,7.17795,8.080544,27.339558,80.665222
High Carburetor,0.9017864,-1.419,0.534,5.80395,5.998713,14.640086,159.377609
High Carburetor,0.9042915,-4.08705,-5.40405,7.65405,10.222144,41.515926,232.900009
High Carburetor,0.9067965,-2.75205,-4.131,9.18795,10.443053,28.379997,236.328659
High Carburetor,0.9093014,-1.06005,-2.334,11.913,12.185681,12.143773,245.573532
High Carburetor,0.9118063,0.69495,-0.96,11.98305,12.041513,5.648265,305.901001
High Carburetor,0.9143113,0.762,-1.48395,12.66495,12.774338,7.503469,297.180237
High Carburetor,0.9168162,1.96605,0.01695,10.01805,10.209161,11.103618,0.493955
High Carburetor,0.9193212,2.796,4.12095,8.649,9.980233,29.932594,55.843723
High Carburetor,0.9218263,-0.261,2.04705,8.50605,8.752795,13.63685,97.266037
High Carburetor,0.9243312,-1.20105,1.33095,5.79195,6.063055,17.198561,132.06311
High Carburetor,0.9268361,-3.40995,-3.423,7.89105,9.252749,31.478844,225.109421
High Carburetor,0.929341,-3.11505,-3.92505,8.700001,10.039899,29.94067,231.563324
High Carburetor,0.931846,-2.03895,-3.741,13.777051,14.420802,17.184269,241.408371
High Carburetor,0.934351,-0.42795,-1.66095,10.37205,10.512912,9.389838,255.551773
High Carburetor,0.9368559,-0.04995,-1.968,13.033051,13.180893,8.589565,268.546082
High Carburetor,0.9393608,2.325,0.60105,10.18605,10.465301,13.265667,14.494552
High Carburetor,0.9418659,2.703,3.76695,7.95105,9.204093,30.247185,54.338417
High Carburetor,0.9443709,1.03305,4.08795,8.965051,9.907102,25.188623,75.817924
High Carburetor,0.9468758,-1.359,0.24705,4.81395,5.008196,16.009848,169.696823
High Carburetor,0.9493808,-3.61605,-4.65705,7.50795,9.546374,38.143032,232.171814
High Carburetor,0.9518858,-3.015,-4.87995,10.279051,11.771279,29.163651,238.290802
High Carburetor,0.9543907,-1.00995,-2.10195,11.458951,11.693833,11.503073,244.336533
High Carburetor,0.9568956,0.648,-1.035,12.439951,12.499741,5.606263,302.05014
High Carburetor,0.9594005,0.528,-1.29105,11.961,12.042056,6.651543,292.243073
High Carburetor,0.9619057,1.854,1.032,10.21905,10.437017,11.73015,29.101812
High Carburetor,0.9644106,2.48295,4.03995,9.03195,10.201097,27.700434,58.425148
High Carburetor,0.9669155,-0.31605,1.78095,8.68305,8.869444,11.767082,100.063026
High Carburetor,0.9694204,-1.00005,1.29795,5.88105,6.105041,15.568429,127.613686
High Carburetor,0.9719254,-3.27105,-3.70005,8.37405,9.721875,30.53019,228.52153
High Carburetor,0.9744304,-2.95305,-4.167,8.781,10.158266,30.183554,234.675735
High Carburetor,0.9769354,-1.69395,-3.31695,13.722001,14.218472,15.185537,242.946823
High Carburetor,0.9794404,-0.51,-1.73805,10.401,10.557544,9.878982,253.646606
High Carburetor,0.9819454,0.13995,-1.281,12.30105,12.368362,5.980354,276.234863
High Carburetor,0.9844503,2.33895,0.44805,10.98495,11.240132,12.232127,10.844227
High Carburetor,0.9869552,2.787,4.30305,7.374001,8.981063,34.808853,57.069668
High Carburetor,0.9894601,0.91095,3.894,8.652,9.531536,24.807358,76.833191
High Carburetor,0.9919651,-1.74,-0.46995,6.321,6.572937,15.914786,195.114182
High Carburetor,0.9944701,-3.99795,-5.598,6.74895,9.636885,45.546925,234.466537
High Carburetor,0.9969749,-2.75205,-4.49205,10.52505,11.769834,26.58909,238.506317
High Carburetor,0.99948,-0.756,-1.61805,11.382001,11.521266,8.917578,244.95665
High Carburetor,1.001985,0.40605,-1.34805,12.40095,12.480613,6.477051,286.76297
High Carburetor,1.0044899,0.19095,-1.35,12.267,12.342539,6.342236,278.050751
High Carburetor,1.0069948,2.68605,1.458,9.79605,10.261736,17.327267,28.493307
High Carburetor,1.0094998,2.23395,4.18095,9.979951,11.048543,25.407104,61.883678
High Carburetor,1.0120047,-0.11205,2.037,7.824,8.085599,14.61427,93.148514
High Carburetor,1.0145097,-1.098,1.05105,6.54105,6.71533,13.081894,136.251526
High Carburetor,1.0170147,-3.84795,-4.91295,8.90295,10.872273,35.028423,231.93103
High Carburetor,1.0195198,-2.79,-3.79395,8.544001,9.755926,28.863115,233.669922
High Carburetor,1.0220248,-1.56,-2.89605,14.737051,15.099715,12.582835,241.690216
High Carburetor,1.0245296,-0.40695,-1.34805,9.918,10.017464,8.080727,253.201965
High Carburetor,1.0270345,-0.26295,-2.09205,13.696051,13.857403,8.751987,262.83606
High Carburetor,1.0295396,2.75805,1.41195,9.439051,9.934592,18.172911,27.109623
High Carburetor,1.0320444,2.78895,4.61595,9.634951,11.041626,29.237507,58.859692
High Carburetor,1.0345494,0.561,3.34305,7.63695,8.35546,23.934874,80.473907
High Carburetor,1.0370544,-1.515,-0.26205,6.520051,6.698877,13.268538,189.81337
High Carburetor,1.0395595,-3.69,-5.076,7.845,10.046188,38.65757,233.984711
High Carburetor,1.0420643,-2.77305,-4.485,9.39105,10.770184,29.314083,238.271729
High Carburetor,1.0445694,-0.813,-1.69305,12.17205,12.316095,8.771515,244.349747
High Carburetor,1.0470742,0.19995,-1.06305,11.455951,11.506905,5.393941,280.652344
High Carburetor,1.0495793,0.13305,-1.26195,11.575951,11.645293,6.255735,276.018585
High Carburetor,1.0520842,2.27505,1.50105,10.530001,10.877036,14.512122,33.416336
High Carburetor,1.054589,2.16495,3.53295,8.50605,9.461588,25.971924,58.500526
High Carburetor,1.0570941,0.291,2.49195,8.88195,9.229493,15.77339,83.339394
High Carburetor,1.059599,-1.194,0.348,6.43095,6.550104,10.945318,163.750854
High Carburetor,1.062104,-3.13695,-3.60195,8.10105,9.404335,30.523983,228.947281
High Carburetor,1.0646089,-2.931,-4.29795,9.432,10.771525,28.878952,235.707855
High Carburetor,1.0671139,-1.665,-3.09195,12.349051,12.83867,15.874384,241.697754
High Carburetor,1.0696188,-0.49005,-1.53495,11.182951,11.298434,8.198961,252.293732
High Carburetor,1.0721238,-0.009,-1.33395,12.14805,12.221073,6.26657,269.613434
High Carburetor,1.0746288,2.25795,0.357,10.044001,10.30086,12.821999,8.98455
High Carburetor,1.0771338,2.51205,4.58295,8.547,10.018235,31.444675,61.271553
High Carburetor,1.0796387,0.94395,3.99405,7.780951,8.796969,27.809511,76.702766
High Carburetor,1.0821437,-1.76595,-1.00605,6.820951,7.117309,16.59231,209.669876
High Carburetor,1.0846487,-3.702,-5.45205,7.32105,9.85025,41.992283,235.823074
High Carburetor,1.0871536,-2.51505,-4.31295,10.798051,11.896424,24.814405,239.751862
High Carburetor,1.0896585,-0.43305,-1.90305,12.672001,12.821417,8.755691,257.180328
High Carburetor,1.0921634,0.50895,-1.06605,11.751,11.810229,5.74061,295.520599
High Carburetor,1.0946685,0.14295,-0.79005,12.247951,12.274238,3.750506,280.256012
High Carburetor,1.0971736,1.48305,0.82095,9.657001,9.804645,9.955798,28.966946
High Carburetor,1.0996784,2.20095,4.29795,9.231001,10.417674,27.613995,62.883331
High Carburetor,1.1021833,0.01095,2.20395,8.934,9.20184,13.857902,89.71534
High Carburetor,1.1046884,-1.017,0.81405,6.68205,6.807846,11.031532,141.324738
High Carburetor,1.1071934,-3.288,-4.188,9.942,11.278016,28.171545,231.864532
High Carburetor,1.1096983,-2.68695,-3.79395,7.66605,8.965606,31.234627,234.693115
High Carburetor,1.1122032,-1.60605,-3.255,14.554951,15.0007,14.002597,243.737808
High Carburetor,1.1147082,-0.25395,-1.389,8.830951,8.943126,9.084391,259.639069
High Carburetor,1.1172132,-0.072,-1.62105,12.942,13.043326,7.146358,267.456848
High Carburetor,1.1197181,2.631,1.15395,10.24995,10.644963,15.657532,23.682138
High Carburetor,1.122223,2.84895,4.69305,8.608951,10.210546,32.526485,58.739853
High Carburetor,1.1247281,0.43005,3.42495,8.785951,9.439712,21.448977,82.843178
High Carburetor,1.127233,-1.90005,-0.93405,4.881,5.320414,23.449684,206.178375
High Carburetor,1.129738,-3.84,-5.39895,9.35295,11.461761,35.312313,234.577682
High Carburetor,1.132243,-2.76105,-4.69305,8.853001,10.393447,31.593454,239.530533
High Carburetor,1.134748,-0.66,-1.67595,12.516001,12.644947,8.189425,248.505157
High Carburetor,1.1372529,0.234,-1.29795,11.935051,12.0077,6.305837,280.219757
High Carburetor,1.1397579,0.32505,-0.82395,11.40795,11.442285,4.439679,291.529327
High Carburetor,1.1422629,2.61495,1.78305,11.437051,11.866902,15.468484,34.288815
High Carburetor,1.1447678,1.87995,3.822,8.487,9.495845,26.650484,63.808537
High Carburetor,1.1472727,0.04695,2.451,8.653951,8.994469,15.816111,88.902611
High Carburetor,1.1497777,-1.455,0.01305,6.64395,6.801417,12.353024,179.48613
High Carburetor,1.1522826,-3.59595,-4.73595,7.42395,9.511841,38.694023,232.791031
High Carburetor,1.1547877,-2.70105,-4.095,9.592051,10.773678,27.086168,236.591278
High Carburetor,1.1572926,-1.314,-2.83395,13.417951,13.776766,13.10529,245.124557
High Carburetor,1.1597975,-0.07395,-1.01295,10.588051,10.636652,5.479296,265.824554
High Carburetor,1.1623026,-0.177,-1.78095,12.073951,12.205875,8.431562,264.32428
High Carburetor,1.1648076,3.11205,1.75005,10.506001,11.096107,18.769861,29.351068
High Carburetor,1.1673125,2.44695,4.81695,8.58195,10.141027,32.192768,63.070004
High Carburetor,1.1698174,0.33195,3.339,7.74495,8.440578,23.424423,84.32254
High Carburetor,1.1723223,-2.13,-1.41495,7.024951,7.475889,20.001957,213.595917
High Carburetor,1.1748273,-4.07505,-6.03105,7.741951,10.62626,43.23354,235.953949
High Carburetor,1.1773323,-2.421,-4.02105,10.77,11.748319,23.547821,238.948624
High Carburetor,1.1798372,-0.59295,-1.53705,11.382001,11.500611,8.235925,248.904816
High Carburetor,1.1823423,0.138,-1.27605,13.11495,13.177605,5.589423,276.172333
High Carburetor,1.1848472,0.27705,-0.62805,10.630951,10.65309,3.694539,293.803589
High Carburetor,1.1873522,2.796,1.84995,11.124001,11.618233,16.771997,33.49028
High Carburetor,1.1898571,1.83,3.79095,8.238,9.251208,27.066595,64.232071
High Carburetor,1.192362,0.159,2.559,8.773951,9.140896,16.289492,86.444572
High Carburetor,1.194867,-1.443,-0.195,6.816,6.969802,12.05895,187.696045
High Carburetor,1.197372,-3.68505,-5.13405,9.286051,11.232489,34.237392,234.330475
High Carburetor,1.1998769,-2.43795,-3.56595,8.677951,9.693628,26.463017,235.640564
High Carburetor,1.202382,-1.43805,-2.80995,14.1,14.449008,12.618684,242.897964
High Carburetor,1.2048869,-0.23205,-1.13295,9.71895,9.787514,6.785818,258.424805
High Carburetor,1.2073919,-0.201,-1.82895,13.42605,13.551541,7.803435,263.728424
High Carburetor,1.2098968,2.54805,1.55595,8.629951,9.13179,19.08321,31.410049
High Carburetor,1.2124017,2.784,5.157,10.291051,11.842763,29.660395,61.637661
High Carburetor,1.2149068,0.14505,2.57805,7.28505,7.729123,19.516464,86.779739
High Carburetor,1.2174118,-1.88505,-1.48695,6.53595,6.962979,20.17037,218.2668
High Carburetor,1.2199168,-3.67095,-5.67195,9.772051,11.880231,34.659405,237.088608
High Carburetor,1.2224218,-2.27595,-4.107,8.934,10.092757,27.725182,241.006378
High Carburetor,1.2249267,0.07995,-1.47705,13.741951,13.821334,6.143759,273.098297
High Carburetor,1.2274315,-0.081,-1.353,12.100051,12.175731,6.39154,266.573975
High Carburetor,1.2299365,0.13305,-0.618,9.77595,9.796369,3.699888,282.149841
High Carburetor,1.2324415,2.11005,2.13705,11.86305,12.237289,14.206347,45.364243
High Carburetor,1.2349465,1.344,3.37005,7.16805,8.03396,26.846605,68.25753
High Carburetor,1.2374514,0.22395,2.96505,9.328951,9.791374,17.679089,85.680656
High Carburetor,1.2399565,-1.72005,-0.88905,6.91005,7.176195,15.653114,207.333282
High Carburetor,1.2424614,-3.41895,-4.71705,8.21595,10.071823,35.339787,234.06514
High Carburetor,1.2449664,-2.27295,-3.43695,9.82005,10.649522,22.763199,236.522232
High Carburetor,1.2474713,-1.11495,-2.54895,13.354051,13.640782,11.768456,246.374695
High Carburetor,1.2499763,-0.26295,-1.26195,10.98705,11.06241,6.691609,258.229797
High Carburetor,1.2524812,-0.04995,-1.269,11.314951,11.385999,6.404044,267.745911
High Carburetor,1.2549862,2.634,1.63005,9.681001,10.164487,17.742863,31.751282
High Carburetor,1.2574911,2.11395,4.71495,8.877001,10.271353,30.203001,65.850899
High Carburetor,1.2599962,0.29595,3.123,7.37895,8.018081,23.03166,84.586548
High Carburetor,1.2625011,-2.04795,-1.614,7.06995,7.535469,20.244766,218.241821
High Carburetor,1.2650061,-3.78795,-5.787,8.094001,10.646632,40.514595,236.79277
High Carburetor,1.2675109,-2.271,-4.04205,11.229,12.1485,22.435217,240.670822
High Carburetor,1.270016,-0.036,-1.65,12.442051,12.551033,7.555982,268.750122
High Carburetor,1.2725208,0.183,-1.137,12.142951,12.197439,5.417721,279.143341
High Carburetor,1.2750258,0.22605,-0.534,10.798051,10.81361,3.073961,292.943634
High Carburetor,1.2775308,2.18895,1.65195,10.03995,10.40774,15.277285,37.041012
High Carburetor,1.2800359,1.49895,3.45795,8.499001,9.297165,23.91474,66.564262
High Carburetor,1.2825408,0.19095,2.652,8.45295,8.86126,17.460905,85.881683
High Carburetor,1.2850457,-1.302,0.015,7.23795,7.354139,10.19827,179.339935
High Carburetor,1.2875507,-3.49095,-4.70805,8.81505,10.585725,33.619801,233.443604
High Carburetor,1.2900555,-2.35695,-3.29295,7.690051,8.691123,27.771027,234.40657
High Carburetor,1.2925606,-1.395,-2.88405,14.694,15.039196,12.299642,244.18718
High Carburetor,1.2950656,-0.258,-1.36695,8.862,8.970516,8.921014,259.311646
High Carburetor,1.2975707,0.12795,-1.437,12.64095,12.723009,6.51087,275.088165
High Carburetor,1.3000757,2.54505,1.16805,10.267051,10.642084,15.25608,24.652742
High Carburetor,1.3025805,2.382,4.84605,8.03895,9.684155,33.889572,63.824299
High Carburetor,1.3050854,0.303,3.35805,9.13305,9.735549,20.262878,84.844109
High Carburetor,1.3075904,-2.115,-1.374,4.833,5.451513,27.558004,213.009583
High Carburetor,1.3100953,-3.82905,-5.72205,9.82005,11.993201,35.035011,236.210571
High Carburetor,1.3126003,-2.44095,-4.107,9.217051,10.381701,27.399796,239.27533
High Carburetor,1.3151053,-0.462,-1.599,12.523951,12.634065,7.570123,253.884384
High Carburetor,1.3176104,0.258,-1.12305,12.688951,12.741164,5.188898,282.938141
High Carburetor,1.3201153,0.28395,-0.984,10.777051,10.825604,5.428561,286.096405
High Carburetor,1.3226203,2.60295,2.166,11.368051,11.861681,16.587585,39.764954
High Carburetor,1.3251251,1.59495,3.66405,8.508,9.399745,25.159071,66.476654
High Carburetor,1.32763,-0.198,2.35995,8.223001,8.557237,16.0665,94.795891
High Carburetor,1.330135,-1.54095,0.04605,7.26405,7.425838,11.98201,178.288269
High Carburetor,1.3326399,-3.831,-4.97805,7.27305,9.610141,40.816227,232.4189
High Carburetor,1.335145,-2.541,-3.894,10.569,11.546588,23.746603,236.873856
High Carburetor,1.3376501,-1.065,-2.202,12.097951,12.342749,11.430252,244.189209
High Carburetor,1.340155,-0.069,-1.26195,12.066001,12.13201,5.979534,266.870331
High Carburetor,1.34266,0.01095,-1.317,11.373,11.449006,6.605686,270.476379
High Carburetor,1.3451648,3.20595,1.329,9.51105,10.124447,20.04657,22.516047
High Carburetor,1.3476698,1.93695,4.33695,9.126,10.28809,27.495735,65.933708
High Carburetor,1.3501748,0.60195,3.801,8.06295,8.934266,25.514698,81.001015
High Carburetor,1.3526797,-2.14905,-1.425,5.52405,6.096242,25.022709,213.547714
High Carburetor,1.3551847,-3.795,-5.33505,9.35295,11.416762,34.992245,234.574478
High Carburetor,1.3576897,-2.532,-3.99495,8.79105,9.982646,28.281155,237.633469
High Carburetor,1.3601947,-1.206,-2.556,13.288951,13.586163,12.006513,244.740616
High Carburetor,1.3626997,0.48,-0.71205,10.747951,10.782201,4.568061,303.984314
High Carburetor,1.3652046,0.18795,-1.23105,12.904051,12.964002,5.512316,278.680573
High Carburetor,1.3677094,2.31495,0.82395,9.81,10.113061,14.062147,19.591946
High Carburetor,1.3702145,2.38005,3.801,8.842951,9.915141,26.891665,57.946674
High Carburetor,1.3727194,0.14805,2.08995,8.508,8.762184,13.834413,85.94799
High Carburetor,1.3752244,-0.816,1.053,7.137001,7.260264,10.572928,127.773132
High Carburetor,1.3777294,-3.16305,-3.54195,9.609,10.718357,26.29833,228.234344
High Carburetor,1.3802344,-3.513,-5.277,7.750051,10.012551,39.282509,236.347534
High Carburetor,1.3827393,-1.491,-2.346,12.904051,13.20005,12.156543,237.562012
High Carburetor,1.3852443,-0.35205,-1.032,10.932,10.986246,5.696087,251.163757
High Carburetor,1.3877491,-0.78,-2.745,12.78705,13.101606,12.580483,254.137344
High Carburetor,1.3902541,2.01405,0.91695,8.01795,8.317735,15.429536,24.478668
High Carburetor,1.3927591,2.80395,3.90795,10.18605,11.264539,25.276457,54.340599
High Carburetor,1.395264,1.047,3.822,7.443,8.432209,28.031797,74.680206
High Carburetor,1.3977691,-1.182,0.099,5.586,5.710545,11.988194,175.212296
High Carburetor,1.400274,-3.64395,-5.34705,7.407001,9.835293,41.140007,235.726044
High Carburetor,1.4027791,-2.68905,-4.863,9.70695,11.185019,29.789921,241.059113
High Carburetor,1.405284,-0.165,-2.061,13.596001,13.752316,8.646928,265.42276
High Carburetor,1.407789,0.54705,-1.08495,10.47795,10.548166,6.614676,296.757996
High Carburetor,1.4102939,-0.072,-1.00605,13.14105,13.179702,4.389098,265.906494
High Carburetor,1.4127989,0.882,1.092,8.602051,8.715829,9.268004,51.072456
High Carburetor,1.4153039,1.854,3.82695,9.348001,10.26976,24.460735,64.151718
High Carburetor,1.4178088,0.02505,2.322,8.84805,9.147694,14.705409,89.381912
High Carburetor,1.4203137,-0.72,1.37205,6.522,6.703537,13.364499,117.688789
High Carburetor,1.4228187,-3.096,-3.75105,8.72805,9.991719,29.128717,230.464798
High Carburetor,1.4253236,-2.75595,-4.48005,9.441,10.80734,29.123461,238.40181
High Carburetor,1.4278287,-1.416,-3.05895,12.394051,12.844249,15.214649,245.1604
High Carburetor,1.4303336,-0.16995,-1.614,10.959001,11.078519,8.423733,263.989044
High Carburetor,1.4328386,0.02805,-1.66095,12.315001,12.426536,7.682347,270.967529
High Carburetor,1.4353436,2.57205,0.80205,9.955951,10.314053,15.142271,17.319201
High Carburetor,1.4378486,2.457,4.37505,9.17805,10.460139,28.666,60.681713
High Carburetor,1.4403535,0.669,3.98205,9.35805,10.192026,23.339472,80.46315
High Carburetor,1.4428585,-1.78005,-0.12795,4.84905,5.167034,20.205618,184.111343
High Carburetor,1.4453634,-4.05105,-5.421,8.37705,10.769087,38.933182,233.22966
High Carburetor,1.4478685,-2.898,-4.533,9.822001,11.199026,28.712597,237.408737
High Carburetor,1.4503734,-1.17195,-2.26005,10.851001,11.14565,13.203806,242.590988
High Carburetor,1.4528782,0.34605,-1.04895,12.117001,12.167241,5.208571,288.257782
High Carburetor,1.4553833,0.351,-1.07505,12.378,12.429554,5.220221,288.081665
High Carburetor,1.4578882,2.43,0.642,10.071,10.379889,14.012826,14.799257
High Carburetor,1.4603932,2.70795,4.04895,9.690001,10.845418,26.68807,56.225273
High Carburetor,1.4628981,-0.01905,2.118,8.092051,8.364662,14.668044,90.51532
High Carburetor,1.4654031,-0.89205,1.18695,7.21095,7.362229,11.635046,126.92662
High Carburetor,1.4679081,-3.32805,-3.693,8.70195,10.021881,29.738884,227.975525
High Carburetor,1.470413,-3.44295,-4.99695,8.02995,10.064965,37.078331,235.432755
High Carburetor,1.4729182,-1.54305,-2.62095,12.17895,12.552976,14.021652,239.513107
