,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Healthy ,1.258238,-0.185444,-1.878964,10.055838,10.231558,10.634118,264.363464
Healthy ,1.2603852,-0.759721,-1.524826,9.639486,9.788869,10.022481,243.51593
Healthy ,1.2625324,-0.553938,-1.979463,9.529416,9.748584,12.172279,254.366104
Healthy ,1.2646794,-0.329013,-1.744966,9.55813,9.721677,10.524427,259.322235
Healthy ,1.2668266,-0.573081,-1.414756,9.471989,9.594193,9.15457,247.94841
Healthy ,1.2689738,-0.850648,-1.692324,9.500702,9.687667,11.274804,243.313553
Healthy ,1.2711209,-0.333799,-1.644467,9.840483,9.982525,9.677029,258.525818
Healthy ,1.2732681,-0.573081,-1.25683,9.649057,9.747428,8.14688,245.488281
Healthy ,1.2754153,-0.644866,-1.118046,9.974482,10.057642,7.373045,240.024551
Healthy ,1.2775625,-0.362513,-1.261616,9.835697,9.922904,7.601736,253.968521
Healthy ,1.2797096,-0.362513,-1.127618,9.390633,9.465036,7.188837,252.178162
Healthy ,1.2818568,-0.539581,-1.012762,10.103694,10.168652,6.479654,241.952118
Healthy ,1.284004,-0.553938,-1.510469,10.496117,10.618702,8.714448,249.860367
Healthy ,1.2861511,-0.721436,-1.381257,10.314262,10.431315,8.59144,242.421753
Healthy ,1.2882982,-0.534796,-0.323629,10.955539,10.973357,3.265607,211.180038
Healthy ,1.2904454,-0.774078,-0.515055,10.582258,10.623026,5.021217,213.638947
Healthy ,1.2925925,-0.774078,-1.247259,9.175279,9.291964,9.089645,238.175293
Healthy ,1.2947397,0.082552,-1.213759,10.089336,10.162417,6.875463,273.8909
Healthy ,1.2968869,-0.841077,-1.295115,10.204192,10.320381,8.605579,236.99939
Healthy ,1.2990341,-0.520439,-1.974677,10.060623,10.265785,11.474027,255.235077
Healthy ,1.3011813,-0.731007,-1.831107,10.472188,10.656175,10.662451,248.237335
Healthy ,1.3033284,-0.601795,-1.534397,9.582058,9.722775,9.759813,248.584747
Healthy ,1.3054756,-0.601795,-1.701895,9.175279,9.351168,11.13031,250.52626
Healthy ,1.3076227,-0.448654,-2.199602,8.801998,9.083761,14.307896,258.471497
Healthy ,1.3097699,0.005982,-2.429313,8.959925,9.283418,15.169989,270.141083
Healthy ,1.3119171,-0.2333,-2.434099,9.395418,9.708405,14.588164,264.525116
Healthy ,1.3140643,-0.611366,-2.252244,9.156136,9.448873,14.299284,254.813156
Healthy ,1.3162113,-0.869791,-2.194817,9.175279,9.474149,14.429699,248.381912
Healthy ,1.3183585,-0.740579,-2.324029,8.945567,9.272149,15.25199,252.324921
Healthy ,1.3205057,0.096909,-2.592025,9.232706,9.590143,15.692178,272.141144
Healthy ,1.3226529,-0.352941,-2.352743,9.476774,9.770835,14.092418,261.468536
Healthy ,1.3248,-0.912862,-1.831107,9.237492,9.46137,12.488981,243.50238
Healthy ,1.3269472,-0.357727,-1.92682,9.385847,9.58826,11.793797,259.482422
Healthy ,1.3290943,-0.338584,-1.58704,9.672985,9.808159,9.523365,257.956879
Healthy ,1.3312415,-0.71665,-1.520041,10.070194,10.209453,9.474195,244.757629
Healthy ,1.3333887,-0.711865,-1.362114,10.290334,10.404473,8.49461,242.407654
Healthy ,1.3355359,-0.252443,-0.88355,10.414761,10.45522,5.042243,254.054611
Healthy ,1.3376831,-0.64008,-0.615554,10.175478,10.214155,4.987706,223.880981
Healthy ,1.3398302,-0.735793,-0.811765,10.194621,10.253324,6.133955,227.810486
Healthy ,1.3419774,-0.592224,-0.85005,10.610972,10.661427,5.5764,235.135361
Healthy ,1.3441244,-0.534796,-0.816551,10.764112,10.808278,5.181416,236.777405
Healthy ,1.3462716,-0.597009,-0.725623,10.663614,10.704934,5.03575,230.554047
Healthy ,1.3484188,-0.664008,-0.682553,10.266405,10.310473,5.299273,225.789001
Healthy ,1.350566,-0.463011,-1.012762,9.510274,9.575249,6.678525,245.431229
Healthy ,1.3527131,-0.352941,-1.405185,9.787841,9.89449,8.419979,255.90065
Healthy ,1.3548603,-0.568295,-1.692324,9.749556,9.911648,10.376231,251.437546
Healthy ,1.3570075,-0.687936,-1.563111,9.749556,9.898,9.935492,246.245361
Healthy ,1.3591547,-0.482154,-1.63011,9.620343,9.769378,10.020774,253.522842
Healthy ,1.3613018,-0.45344,-1.979463,9.060423,9.285211,12.633042,257.097717
Healthy ,1.363449,-0.372084,-2.14696,9.242277,9.495661,13.265845,260.167877
Healthy ,1.3655959,-0.41994,-2.343172,9.180064,9.48369,14.537313,259.839386
Healthy ,1.3677431,-0.352941,-1.998605,9.395418,9.612121,12.189306,259.985168
Healthy ,1.3698905,-0.67358,-1.88375,9.304491,9.517131,12.134418,250.32428
Healthy ,1.3720376,-0.372084,-2.161317,9.443274,9.694594,13.07462,260.231934
Healthy ,1.3741846,-0.53001,-2.032105,9.802198,10.024642,12.092594,255.381866
Healthy ,1.3763318,-0.683151,-1.807179,9.639486,9.831189,11.333326,249.292374
Healthy ,1.3784791,-0.740579,-1.58704,9.71127,9.867924,10.222815,244.984283
Healthy ,1.3806263,-0.649651,-1.682752,9.797412,9.962077,10.431905,248.890182
Healthy ,1.3827733,-0.295514,-1.77368,9.735199,9.899867,10.464823,260.540802
Healthy ,1.3849205,-0.41994,-1.893321,9.639486,9.832635,11.37527,257.494202
Healthy ,1.3870678,-0.812363,-1.400399,9.672985,9.807532,9.501522,239.882233
Healthy ,1.3892148,-0.329013,-1.802394,9.586843,9.76035,10.819527,259.654999
Healthy ,1.391362,-0.333799,-1.47697,9.567701,9.686783,8.993244,257.264954
Healthy ,1.3935091,-0.711865,-1.529612,9.428918,9.578672,10.14478,245.043243
Healthy ,1.3956565,-0.324227,-1.840679,9.692128,9.870692,10.914844,260.010071
Healthy ,1.3978034,-0.491725,-1.457827,9.830912,9.950571,8.894526,251.360748
Healthy ,1.3999506,-0.668794,-1.405185,9.783055,9.906058,9.038486,244.548019
Healthy ,1.4020978,-0.486939,-1.338186,10.027123,10.127737,8.082961,250.004562
Healthy ,1.4042449,-0.735793,-0.854836,9.988838,10.052314,6.442234,229.280045
Healthy ,1.4063921,-0.558724,-1.280758,9.945767,10.043446,7.997381,246.431015
Healthy ,1.4085393,-0.496511,-0.998405,10.137193,10.198334,6.277073,243.55867
Healthy ,1.4106864,-0.759721,-0.859622,10.467402,10.530083,6.254638,228.530212
Healthy ,1.4128336,-0.587438,-1.03669,10.99861,11.062966,6.183137,240.462051
Healthy ,1.4149808,-0.630509,-1.208974,10.543973,10.63177,7.368413,242.456879
Healthy ,1.417128,-0.975075,-0.826122,9.902697,9.984821,7.353647,220.272583
Healthy ,1.4192752,-0.108873,-0.869193,10.48176,10.5183,4.777211,262.860413
Healthy ,1.4214222,-0.841077,-0.653839,10.213763,10.269172,5.9546,217.86087
Healthy ,1.4235694,-0.558724,-1.275973,9.629914,9.730135,8.230582,246.35231
Healthy ,1.4257165,-0.199801,-1.108475,10.060623,10.123477,6.38798,259.782257
Healthy ,1.4278637,-0.898505,-1.319044,9.716056,9.846265,9.328286,235.738129
Healthy ,1.4300109,-0.573081,-2.079961,9.543773,9.784593,12.738169,254.595795
Healthy ,1.4321581,-0.329013,-2.156531,9.361918,9.61272,13.116822,261.3255
Healthy ,1.4343052,-0.391227,-2.343172,9.002995,9.311146,14.781631,260.521088
Healthy ,1.4364524,-0.664008,-2.644667,8.543573,8.968156,17.700903,255.905838
Healthy ,1.4385996,-0.352941,-2.711666,8.443074,8.874864,17.946075,262.584259
Healthy ,1.4407468,-0.443869,-2.462813,8.33779,8.705241,16.706533,259.783356
Healthy ,1.4428939,-0.199801,-2.845664,8.596215,9.057187,18.358515,265.983734
Healthy ,1.4450411,-0.352941,-2.438884,9.304491,9.625294,14.83417,261.765656
Healthy ,1.4471883,-0.630509,-2.3336,9.385847,9.692128,14.44237,254.880432
Healthy ,1.4493353,-0.434297,-2.137389,9.806984,10.04659,12.538457,258.514404
Healthy ,1.4514825,-0.448654,-2.003391,9.227921,9.453538,12.542798,257.377045
Healthy ,1.4536297,-0.86022,-1.347757,9.170493,9.308833,9.890162,237.451538
Healthy ,1.4557769,-0.754936,-1.577468,9.797412,9.952267,10.120534,244.42543
Healthy ,1.457924,-0.577867,-1.582254,10.26162,10.398956,9.322132,249.93692
Healthy ,1.4600712,-0.534796,-1.151546,10.764112,10.838736,6.727211,245.089111
Healthy ,1.4622184,-0.740579,-0.55334,11.017752,11.056469,4.796323,216.766083
Healthy ,1.4643655,-0.707079,-0.237488,10.510473,10.536907,4.059316,198.565735
Healthy ,1.4665127,-0.687936,-0.357129,10.146765,10.176327,4.368298,207.435196
Healthy ,1.4686599,-0.180658,-0.481556,10.515259,10.52783,2.800301,249.436157
Healthy ,1.470807,-0.630509,-0.14656,10.692328,10.711905,3.464528,193.085892
Healthy ,1.4729542,-0.577867,-0.060419,10.563115,10.579082,3.148338,185.968872
Healthy ,1.4751014,-0.458226,-0.66341,10.491331,10.522267,4.394628,235.366684
Healthy ,1.4772485,-0.759721,-0.85005,10.027123,10.091727,6.486581,228.21167
Healthy ,1.4793956,-0.539581,-1.409971,9.88834,10.002921,8.680527,249.058655
Healthy ,1.4815428,-0.305085,-1.381257,9.840483,9.941632,8.180118,257.544769
Healthy ,1.48369,-0.482154,-1.783251,9.046066,9.232756,11.54161,254.870178
Healthy ,1.4858371,-0.34337,-1.831107,9.251849,9.437561,11.38524,259.379211
Healthy ,1.4879843,-0.549153,-2.362314,8.940782,9.26389,15.176995,256.913239
Healthy ,1.4901315,-0.400798,-2.07039,9.687343,9.91422,12.281047,259.043884
Healthy ,1.4922787,-0.520439,-1.931606,9.476774,9.685618,11.919785,254.9207
Healthy ,1.4944258,-0.496511,-1.845464,9.376275,9.569054,11.520323,254.941498
Healthy ,1.496573,-0.439083,-2.075176,9.361918,9.599201,12.76591,258.053101
Healthy ,1.4987202,-0.582652,-1.874178,9.218349,9.424967,12.019261,252.730362
Healthy ,1.5008674,-0.793221,-1.840679,9.543773,9.751968,11.860496,246.68689
Healthy ,1.5030144,-0.64008,-1.950749,10.027123,10.235151,11.571493,251.83429
Healthy ,1.5051616,-0.558724,-1.893321,10.199407,10.388682,10.95384,253.558533
Healthy ,1.5073087,-0.314656,-1.77368,9.869197,10.032248,10.344024,259.940216
Healthy ,1.5094559,-0.649651,-1.764109,9.48156,9.666132,11.214699,249.783249
Healthy ,1.5116031,-0.424726,-2.204388,9.127422,9.399445,13.817893,259.094299
Healthy ,1.5137503,-0.218943,-1.92682,9.170493,9.373287,11.940023,263.517334
Healthy ,1.5158974,-0.496511,-1.701895,9.203992,9.373177,10.902608,253.735931
Healthy ,1.5180446,-0.601795,-1.864607,9.443274,9.644394,11.721547,252.112717
Healthy ,1.5201918,-0.242871,-1.931606,9.615558,9.810659,11.445683,262.833496
Healthy ,1.522339,-0.64008,-1.419542,9.629914,9.755002,9.185364,245.729095
Healthy ,1.5244861,-0.64008,-1.304687,9.749556,9.857268,8.477924,243.867401
Healthy ,1.5266333,-0.262014,-1.314258,9.725628,9.817523,7.845528,258.725189
Healthy ,1.5287803,-0.568295,-1.027119,9.462418,9.53495,7.071658,241.044662
Healthy ,1.5309275,-0.367298,-1.175474,10.247263,10.321,6.852975,252.647644
Healthy ,1.5330747,-0.82672,-1.448256,10.840683,10.968196,8.745184,240.280609
Healthy ,1.5352219,-0.965504,-1.055833,10.869397,10.963155,7.498655,227.558716
Healthy ,1.5373691,-0.697508,-0.270987,10.802398,10.828284,3.962595,201.231537
Healthy ,1.5395162,-0.683151,-0.227916,10.716256,10.740427,3.844609,198.449997
Healthy ,1.5416634,-1.022932,-0.998405,9.44806,9.555576,8.603091,224.304825
Healthy ,1.5438106,-0.084945,-1.007977,10.122836,10.173251,5.706469,265.182892
Healthy ,1.5459577,-0.912862,-1.405185,9.955338,10.095376,9.554359,236.990707
Healthy ,1.5481049,-0.290728,-2.008176,10.132407,10.333585,11.324234,261.76239
Healthy ,1.5502521,-0.520439,-1.620539,10.859825,10.992397,8.907481,252.195496
Healthy ,1.5523992,-0.874577,-1.558326,9.428918,9.596758,10.731447,240.697617
Healthy ,1.5545464,-0.391227,-1.989034,8.921639,9.149042,12.801223,258.872437
Healthy ,1.5566936,-0.329013,-2.271387,8.825927,9.119453,14.57635,261.757965
Healthy ,1.5588408,0.254836,-2.242673,8.926425,9.207366,14.190183,276.482727
Healthy ,1.5609878,-0.367298,-2.381457,9.314062,9.620707,14.504815,261.232208
Healthy ,1.563135,-0.644866,-2.429313,8.959925,9.305786,15.669914,255.133591
Healthy ,1.5652821,-1.094716,-1.893321,9.194421,9.45095,13.379974,239.963547
Healthy ,1.5674293,-0.592224,-2.391028,9.26142,9.583405,14.894251,256.088623
Healthy ,1.5695765,0.101695,-2.544169,9.457631,9.794382,15.068004,272.289001
Healthy ,1.5717237,-0.64008,-2.347957,9.457631,9.765725,14.430303,254.751053
Healthy ,1.5738708,-0.932004,-1.77368,9.285348,9.499066,12.176878,242.279694
Healthy ,1.576018,-0.238086,-2.041676,9.48156,9.70181,12.231917,263.348602
Healthy ,1.5781652,-0.415155,-1.74018,9.6682,9.832328,10.483514,256.581757
Healthy ,1.5803124,-0.841077,-1.376471,9.940982,10.071008,9.216887,238.573456
Healthy ,1.5824594,-0.654437,-1.496112,10.208978,10.338756,9.087808,246.374222
Healthy ,1.5846066,-0.161516,-0.950549,10.180264,10.22582,5.410337,260.356506
Healthy ,1.5867538,-0.917647,-0.69691,9.998409,10.064589,6.574143,217.214935
Healthy ,1.5889009,-0.821935,-1.03669,10.15155,10.237396,7.425181,231.591049
Healthy ,1.5910481,-0.391227,-0.854836,10.768898,10.809855,4.989198,245.408203
Healthy ,1.5931953,-0.625723,-0.811765,10.682756,10.731812,5.480369,232.374313
Healthy ,1.5953425,-0.568295,-0.792623,10.510473,10.555627,5.301491,234.360199
Healthy ,1.5974896,-0.448654,-0.845265,10.189836,10.234672,5.365054,242.04129
Healthy ,1.5996368,-0.396012,-1.07019,9.529416,9.597494,6.828403,249.693558
Healthy ,1.6017839,-0.204586,-1.352543,9.725628,9.821358,8.006237,261.398621
Healthy ,1.6039311,-0.568295,-1.529612,9.936196,10.069293,9.326137,249.6185
Healthy ,1.6060783,-0.601795,-1.47697,9.893126,10.020855,9.157832,247.831436
Healthy ,1.6082255,-0.448654,-1.634896,9.716056,9.862855,9.897794,254.654449
Healthy ,1.6103727,-0.597009,-1.831107,9.079565,9.281588,11.976152,251.942108
Healthy ,1.6125197,-0.084945,-2.161317,9.290133,9.53861,13.106465,267.749298
Healthy ,1.6146669,-0.568295,-2.166103,9.610772,9.868227,13.116476,255.299286
Healthy ,1.6168141,-0.759721,-1.749752,9.170493,9.36679,11.750609,246.53009
Healthy ,1.6189613,-0.597009,-1.984248,9.357133,9.583819,12.486502,253.254807
Healthy ,1.6211084,-0.525225,-1.974677,9.438489,9.657137,12.215433,255.105316
Healthy ,1.6232556,-0.218943,-2.132603,9.783055,10.015193,12.360142,264.138275
Healthy ,1.6254027,-0.534796,-1.701895,9.835697,9.996169,10.280229,252.555435
Healthy ,1.6275499,-0.912862,-1.735395,9.491131,9.691567,11.67295,242.254486
Healthy ,1.6296971,-0.616152,-1.687538,9.582058,9.749013,10.618876,249.94191
Healthy ,1.6318443,-0.553938,-1.524826,9.644272,9.779771,9.548699,250.034943
Healthy ,1.6339914,-0.2668,-1.759323,9.500702,9.665906,10.608326,261.376862
Healthy ,1.6361386,-0.305085,-2.017748,9.615558,9.829717,11.981928,261.401978
Healthy ,1.6382858,-0.659223,-1.610968,9.787841,9.941409,10.083814,247.745178
Healthy ,1.640433,-0.257228,-1.610968,9.672985,9.809588,9.573003,260.927979
Healthy ,1.64258,-0.429512,-1.47697,9.357133,9.482714,9.334984,253.785248
Healthy ,1.6447272,-0.659223,-1.692324,9.366704,9.541157,10.973377,248.717255
Healthy ,1.6468743,-0.391227,-1.802394,9.706485,9.880158,10.758721,257.753387
Healthy ,1.6490215,-0.472582,-1.271187,9.768699,9.86239,7.903856,249.606644
Healthy ,1.6511687,-0.597009,-1.491327,10.036695,10.164433,9.093124,248.182739
Healthy ,1.6533159,-0.525225,-1.204188,10.228121,10.312147,7.319254,246.43486
Healthy ,1.6554631,-0.64008,-0.77348,10.027123,10.07726,5.717723,230.391129
Healthy ,1.6576102,-0.553938,-1.012762,9.931411,9.998273,6.629897,241.323196
Healthy ,1.6597574,-0.53001,-1.03669,10.180264,10.246629,6.524559,242.921509
Healthy ,1.6619046,-0.82672,-0.806979,10.510473,10.573775,6.272605,224.307693
Healthy ,1.6640517,-0.486939,-0.893121,10.984252,11.031254,5.290984,241.400299
Healthy ,1.6661988,-1.166501,-0.969691,10.467402,10.576745,8.245765,219.736145
Healthy ,1.668346,-0.812363,-1.108475,9.692128,9.789075,8.070346,233.763596
Healthy ,1.6704931,-0.185444,-1.113261,10.213763,10.275928,6.305464,260.542664
Healthy ,1.6726403,-0.520439,-0.969691,10.462617,10.520338,6.004659,241.777283
Healthy ,1.6747875,-0.778864,-1.156332,9.902697,10.000357,8.013884,236.037201
Healthy ,1.6769347,-0.118445,-1.342972,9.945767,10.036727,7.719581,264.959778
Healthy ,1.6790818,-0.731007,-1.156332,9.816555,9.911419,7.933553,237.699829
Healthy ,1.681229,-0.721436,-1.92682,9.026923,9.258426,12.83973,249.473206
Healthy ,1.6833762,-0.151944,-2.290529,9.093923,9.379181,14.167108,266.204803
Healthy ,1.6855233,-0.644866,-2.395814,8.931211,9.269428,15.525261,254.935104
Healthy ,1.6876705,-0.381655,-2.92702,8.96471,9.438174,18.22508,262.571106
Healthy ,1.6898177,-0.496511,-2.678167,8.634501,9.053932,17.508167,259.49707
Healthy ,1.6919647,-0.754936,-2.391028,8.313862,8.683734,16.782776,252.477173
Healthy ,1.6941119,0.005982,-2.970091,8.648857,9.144628,18.952953,270.115387
Healthy ,1.6962591,-0.147159,-2.472384,8.993423,9.328237,15.397374,266.593719
Healthy ,1.6984063,-0.630509,-2.266601,8.96471,9.268282,14.704871,254.454834
Healthy ,1.7005534,-0.534796,-2.07039,9.88834,10.116906,12.202271,255.516693
Healthy ,1.7027006,-0.577867,-2.204388,9.476774,9.746922,13.52114,255.310791
Healthy ,1.7048478,-0.807578,-1.338186,9.328419,9.458452,9.511613,238.889572
Healthy ,1.7069949,-0.731007,-1.453042,10.218549,10.347195,9.04431,243.293594
Healthy ,1.7091421,-1.037289,-1.433899,10.37169,10.521596,9.683305,234.117859
Healthy ,1.7112893,-0.458226,-1.103689,10.467402,10.535398,6.513099,247.452942
Healthy ,1.7134365,-0.515653,-0.491127,10.89811,10.921351,3.738584,223.604477
Healthy ,1.7155836,-0.836291,-0.108275,10.467402,10.501315,4.605896,187.37709
Healthy ,1.7177308,-0.625723,-0.294915,10.548759,10.571415,3.751863,205.235413
Healthy ,1.719878,-0.218943,-0.390628,10.802398,10.811675,2.373721,240.729797
Healthy ,1.7220252,-0.616152,-0.175274,10.721042,10.740163,3.41942,195.879257
Healthy ,1.7241722,-0.778864,-0.160917,10.491331,10.521433,4.335128,191.673355
Healthy ,1.7263194,-0.309871,-0.58684,10.027123,10.04906,3.786514,242.16449
Healthy ,1.7284665,-0.601795,-1.165903,9.534202,9.624058,7.835564,242.698929
Healthy ,1.7306137,-0.472582,-1.692324,10.070194,10.222334,9.897456,254.397583
Healthy ,1.7327609,-0.793221,-1.577468,9.763913,9.922278,10.250409,243.304733
Healthy ,1.7349081,0.154337,-1.969891,9.113065,9.324819,12.233723,274.479858
Healthy ,1.7370552,-0.568295,-1.74018,8.82114,9.00909,11.724018,251.914383
Healthy ,1.7392024,-0.2333,-2.261816,9.366704,9.638743,13.644887,264.110931
Healthy ,1.7413496,-0.467797,-2.151746,9.433703,9.687291,13.1387,257.734558
Healthy ,1.7434968,-0.778864,-1.735395,9.376275,9.567275,11.467931,245.828949
Healthy ,1.7456439,-0.372084,-1.768894,9.749556,9.915708,10.503559,258.121094
Healthy ,1.7477911,-0.620937,-1.687538,9.739985,9.904577,10.459914,249.798676
Healthy ,1.7499382,-0.908076,-1.735395,9.687343,9.88336,11.430183,242.378387
Healthy ,1.7520853,-0.788435,-1.979463,9.467203,9.704012,12.683753,248.282227
Healthy ,1.7542325,-0.71665,-1.649253,9.993624,10.154119,10.200488,246.513596
Healthy ,1.7563797,-0.338584,-2.099104,10.232906,10.451471,11.738127,260.837128
Healthy ,1.7585269,-0.314656,-1.945963,10.051051,10.24253,11.096168,260.814941
Healthy ,1.760674,-0.582652,-1.759323,9.232706,9.416876,11.350205,251.676163
Healthy ,1.7628212,-0.400798,-2.017748,8.868998,9.104453,13.058865,258.765228
Healthy ,1.7649684,-0.08016,-2.233102,9.170493,9.438809,13.694208,267.944183
Healthy ,1.7671155,-0.515653,-1.783251,9.223135,9.408087,11.379684,253.871994
Healthy ,1.7692627,-0.697508,-1.3669,9.471989,9.595494,9.202677,242.965485
Healthy ,1.7714099,-0.348156,-1.615754,9.582058,9.723564,9.786792,257.840057
Healthy ,1.7735569,-0.338584,-1.524826,9.677772,9.80301,9.168319,257.480713
Healthy ,1.7757041,-0.635294,-1.232902,9.476774,9.577729,8.32631,242.738678
Healthy ,1.7778513,-0.2333,-1.295115,9.883554,9.970777,7.584135,259.78833
Healthy ,1.7799985,-0.491725,-1.582254,10.228121,10.361457,9.201694,252.736053
Healthy ,1.7821456,-1.018146,-1.141975,10.00798,10.124248,8.69163,228.280884
Healthy ,1.7842928,-0.084945,-0.701695,10.85504,10.878028,3.725572,263.097534
Healthy ,1.7864399,-1.161715,-0.184846,10.376475,10.44294,6.46772,189.040787
Healthy ,1.7885871,-0.93679,-1.141975,9.534202,9.647937,8.806337,230.637115
Healthy ,1.7907343,-0.285942,-1.185045,10.30469,10.376548,6.746803,256.434265
Healthy ,1.7928815,-1.032503,-1.357329,9.830912,9.977736,9.841369,232.740204
Healthy ,1.7950287,-0.601795,-1.859821,10.395618,10.577806,10.649375,252.069626
Healthy ,1.7971758,-0.884148,-1.701895,10.687542,10.858255,10.1733,242.547775
Healthy ,1.799323,-0.520439,-1.500898,9.663414,9.793116,9.335341,250.875931
Healthy ,1.8014702,-0.223729,-1.58704,9.806984,9.937086,9.28165,261.975739
Healthy ,1.8036172,0.058624,-2.027319,9.127422,9.350042,12.527897,271.656372
Healthy ,1.8057644,0.010768,-2.137389,9.223135,9.467564,13.047676,270.288635
Healthy ,1.8079116,-0.745364,-2.027319,9.486345,9.729149,12.827291,249.813538
Healthy ,1.8100587,-0.687936,-1.898107,9.342776,9.558427,12.193818,250.077805
Healthy ,1.8122059,-0.807578,-1.615754,9.562916,9.732019,10.696544,243.443436
Healthy ,1.8143531,-0.448654,-2.118246,9.543773,9.786309,12.782559,258.041229
Healthy ,1.8165003,-0.434297,-2.481955,9.361918,9.695063,15.063643,260.074768
Healthy ,1.8186474,-0.434297,-1.993819,9.017352,9.245354,12.75091,257.71167
Healthy ,1.8207946,-0.34337,-1.92682,9.055637,9.264724,12.195629,259.89566
Healthy ,1.8229418,-0.223729,-2.237887,9.873982,10.126882,12.831614,264.290924
Healthy ,1.8250889,-0.525225,-1.941177,9.917053,10.118892,11.462983,254.859985
Healthy ,1.8272361,-0.979861,-1.453042,10.017552,10.169701,9.92339,236.00618
Healthy ,1.8293833,-0.41994,-1.309472,9.797412,9.89345,7.989817,252.219254
Healthy ,1.8315303,-0.606581,-0.936192,9.754341,9.817921,6.524109,237.05986
Healthy ,1.8336775,-1.066002,-1.089332,9.821341,9.9389,8.821159,225.620163
Healthy ,1.8358247,-0.520439,-1.017548,10.30469,10.367879,6.328959,242.911896
Healthy ,1.8379719,-0.71665,-1.079761,10.730613,10.808585,6.886295,236.427292
Healthy ,1.840119,-0.740579,-0.945763,10.735399,10.802394,6.384449,231.937332
Healthy ,1.8422662,-0.592224,-0.802194,10.515259,10.562429,5.416925,233.563217
Healthy ,1.8444134,-0.515653,-1.098904,9.653843,9.72986,7.16678,244.862
Healthy ,1.8465605,0.025125,-1.539183,9.357133,9.482914,9.342328,270.935181
Healthy ,1.8487077,-0.620937,-1.644467,9.768699,9.925589,10.200719,249.313873
Healthy ,1.8508549,-0.415155,-1.716252,9.830912,9.988228,10.182442,256.401581
Healthy ,1.8530021,-0.620937,-1.47697,9.495916,9.630131,9.576944,247.197479
Healthy ,1.8551491,-0.415155,-1.88375,9.165708,9.366486,11.884647,257.571411
Healthy ,1.8572963,-0.013161,-2.190031,9.395418,9.647294,13.121322,269.655701
Healthy ,1.8594435,-0.635294,-2.012962,9.548559,9.77909,12.465492,252.484207
Healthy ,1.8615907,-0.573081,-1.855036,9.089137,9.294191,12.05779,252.832382
Healthy ,1.8637378,-0.458226,-1.92682,8.955139,9.171539,12.471045,256.622742
Healthy ,1.865885,-0.568295,-1.864607,9.510274,9.707988,11.583268,253.04982
Healthy ,1.8680321,-0.151944,-2.338386,10.012766,10.283318,13.172042,266.282257
Healthy ,1.8701793,-0.735793,-1.788037,9.931411,10.117874,11.016888,247.632401
Healthy ,1.8723265,-1.152144,-1.520041,9.725628,9.910893,11.095778,232.838989
Healthy ,1.8744737,-0.654437,-1.658824,9.960124,10.118501,10.150634,248.469849
Healthy ,1.8766208,-0.635294,-1.386042,9.859626,9.97682,8.790642,245.37558
Healthy ,1.878768,-0.309871,-1.563111,9.605987,9.737265,9.418993,258.787079
Healthy ,1.8809152,-0.352941,-1.845464,9.692128,9.872571,10.971242,259.173035
Healthy ,1.8830624,-0.82672,-1.362114,9.821341,9.949751,9.215096,238.744797
Healthy ,1.8852094,-0.34337,-1.524826,9.806984,9.930757,9.05547,257.309448
Healthy ,1.8873566,-0.228515,-1.524826,9.826126,9.94636,8.917775,261.476929
Healthy ,1.8895037,-0.625723,-1.615754,9.850055,10.001288,9.976597,248.830414
Healthy ,1.8916509,-0.305085,-1.845464,9.931411,10.106025,10.666308,260.612976
Healthy ,1.8937981,-0.400798,-1.218545,9.610772,9.696001,7.602458,251.793182
Healthy ,1.8959453,-0.611366,-1.266401,9.529416,9.632617,8.394519,244.230667
Healthy ,1.8980925,-0.348156,-1.400399,9.835697,9.940989,8.34652,256.038635
Healthy ,1.9002396,-0.539581,-0.945763,9.931411,9.990923,6.256832,240.294159
Healthy ,1.9023868,-0.53001,-1.041476,9.907482,9.976161,6.72692,243.02832
Healthy ,1.904534,-0.482154,-1.060619,10.352547,10.417898,6.420984,245.553604
Healthy ,1.9066811,-0.625723,-0.931406,10.223334,10.284727,6.263503,236.106598
Healthy ,1.9088283,-0.534796,-0.921835,10.271192,10.326333,5.923741,239.880142
Healthy ,1.9109755,-1.008575,-1.47697,10.295119,10.449313,9.855146,235.672104
Healthy ,1.9131225,-0.802792,-1.524826,10.108479,10.254313,9.674489,242.234055
Healthy ,1.9152697,-0.367298,-1.232902,10.208978,10.289712,7.182066,253.410492
Healthy ,1.9174169,-0.683151,-0.692124,10.567902,10.612553,5.257697,225.373825
Healthy ,1.9195641,-0.774078,-1.376471,9.352347,9.484739,9.584332,240.648163
Healthy ,1.9217113,-0.070588,-1.706681,9.452846,9.605937,10.242865,267.631592
Healthy ,1.9238584,-0.841077,-1.127618,9.921839,10.021069,8.069762,233.281158
Healthy ,1.9260056,-0.687936,-1.701895,9.438489,9.615341,11.005981,247.990555
Healthy ,1.9281527,-0.396012,-2.228316,9.103494,9.380609,13.961339,259.922729
Healthy ,1.9302999,-0.525225,-2.3671,9.093923,9.411613,14.929208,257.489594
Healthy ,1.9324471,-0.348156,-2.659024,8.926425,9.320552,16.721579,262.540497
Healthy ,1.9345942,-0.568295,-2.544169,8.141579,8.548746,17.754637,257.408447
Healthy ,1.9367414,-0.285942,-2.759523,8.423932,8.869011,18.228531,264.084106
