Keuwl Accelerometer Data File,,,,,,
2025-05-07 18:45:26,,,,,,
,,,,,,
Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
36.9169922,4.796783,2.128445,8.593987,10.069559,31.409746,23.927986
36.9196167,4.949713,1.956362,8.842984,10.321114,31.04241,21.56629
36.922245,5.064634,1.898901,8.996213,10.497056,31.016109,20.552708
36.9248695,4.892551,2.128445,8.862138,10.344314,31.050184,23.51087
36.9274902,4.720169,2.377442,8.728063,10.203494,31.196117,26.733364
36.9301147,4.452317,2.760215,8.593987,10.064717,31.36458,31.796856
36.9327431,4.165013,3.238756,8.441057,9.954312,32.007366,37.868999
36.9353676,4.14586,3.353678,8.40275,9.951961,32.399654,38.970165
36.9379883,4.222474,3.200449,8.268675,9.820547,32.65052,37.160522
36.9406128,4.337396,2.970606,8.268675,9.798392,32.447784,34.406559
36.9432411,4.547786,2.492065,8.306982,9.792788,31.975399,28.721558
36.9458656,4.815937,2.128445,8.555679,10.046053,31.608868,23.843452
36.9484863,4.83509,2.109292,8.632295,10.116508,31.428888,23.569075
36.9511108,4.873397,2.090138,8.708909,10.196262,31.336512,23.213879
36.9537392,4.681861,2.339135,8.785523,10.22628,30.78294,26.54747
36.9563637,4.586093,2.511218,8.747216,10.190793,30.868738,28.703897
36.9589844,4.471471,2.664447,8.708909,10.145858,30.865843,30.789749
36.9616089,4.337396,2.913145,8.517672,9.992504,31.52566,33.886673
36.9642372,4.184167,3.142988,8.230368,9.753183,32.449493,36.912491
36.9668617,4.165013,3.123835,8.115446,9.641895,32.681438,36.870556
36.9694824,4.375703,2.760215,8.153753,9.656566,32.395065,32.243935
36.9721069,4.56694,2.549525,8.326136,9.832678,32.136623,29.172739
36.9747353,4.949713,2.128445,8.670602,10.208294,31.856968,23.268377
36.9773598,5.045481,2.013524,8.881291,10.410979,31.452864,21.75569
36.9799805,4.930859,2.147599,8.842984,10.350068,31.307699,23.535177
36.982605,4.796783,2.300828,8.785523,10.270753,31.196894,25.625198
36.9852333,4.452317,2.817676,8.613141,10.096961,31.455809,32.327923
36.9878578,4.356549,3.008913,8.574833,10.07774,31.693726,34.631451
36.9904785,4.279935,3.181295,8.517672,10.049339,32.050007,36.623592
36.993103,4.203321,3.200449,8.364443,9.893164,32.276917,37.285999
36.9957314,4.222474,3.085527,8.077438,9.622618,32.920849,36.157066
36.9983559,4.299088,2.951452,7.98167,9.534164,33.158039,34.470757
37.0009766,4.56694,2.549525,8.1346,9.671025,32.740253,29.172739
37.0036011,4.662708,2.41575,8.345289,9.860047,32.180534,27.38868
37.0062294,4.854244,2.109292,8.785523,10.256618,31.066257,23.486166
37.0088539,4.796783,2.185906,8.900445,10.344334,30.636517,24.498875
37.0114746,4.701015,2.377442,8.804677,10.260317,30.892832,26.827072
37.0140991,4.586093,2.549525,8.708909,10.167469,31.069004,29.070791
37.0167274,4.241628,3.085527,8.460211,9.954247,31.798161,36.033623
37.0193481,4.184167,3.104681,8.441057,9.919564,31.684807,36.575672
37.0219727,4.126706,3.104681,8.441057,9.895463,31.457994,36.955563
37.0245972,4.260781,2.875137,8.345289,9.801251,31.630116,34.011124
37.0272255,4.547786,2.472911,8.268675,9.755442,32.048828,28.535645
37.0298462,4.681861,2.319981,8.268675,9.781264,32.289635,26.359585
37.0324707,4.873397,2.051831,8.498518,10.009236,31.889603,22.832396
37.0350952,4.873397,2.051831,8.593987,10.090423,31.603224,22.832396
37.0377235,4.892551,2.090138,8.76637,10.25451,31.253582,23.132574
37.0403442,4.720169,2.434903,8.708909,10.200678,31.377222,27.286987
37.0429688,4.56694,2.683601,8.632295,10.12794,31.534567,30.439119
37.0455933,4.433164,2.913145,8.555679,10.066728,31.799555,33.309937
37.0482216,4.14586,3.315371,8.345289,9.890586,32.460587,38.648708
37.0508423,4.165013,3.25791,8.19206,9.750444,32.841606,38.032829
37.0534668,4.184167,3.200449,8.058285,9.627361,33.17334,37.412201
37.0560913,4.394856,2.83683,8.039131,9.591142,33.051266,32.841782
37.0587196,4.739322,2.243367,8.268675,9.791059,32.38023,25.330622
37.0613403,4.854244,2.013524,8.479364,9.97585,31.789509,22.528505
37.0639648,4.949713,1.879748,8.728063,10.208437,31.241896,20.795227
37.0665894,4.873397,2.051831,8.632295,10.123069,31.489601,22.832396
37.0692177,4.739322,2.396596,8.441057,9.972778,32.176701,26.824959
37.0718384,4.490325,2.798522,8.326136,9.865053,32.434711,31.932556
37.0744629,4.41401,2.855983,8.383596,9.895697,32.091995,32.903954
37.0770874,4.337396,2.932298,8.441057,9.932917,31.809372,34.06068
37.0797157,4.279935,2.951452,8.326136,9.815979,31.981127,34.590229
37.0823364,4.337396,2.855983,8.172907,9.683288,32.432705,33.363136
37.0849609,4.394856,2.760215,8.019978,9.552674,32.90704,32.131115
37.0875854,4.605247,2.358289,8.211214,9.705352,32.215374,27.116411
37.0902138,4.968866,1.822287,8.651448,10.14189,31.456013,20.140055
37.0928383,5.102942,1.688211,8.919599,10.413899,31.073158,18.305819
37.095459,5.064634,1.898901,9.015067,10.51322,30.963165,20.552708
37.0980835,4.873397,2.147599,8.842984,10.322817,31.058109,23.782032
37.1007118,4.509479,2.645294,8.498518,9.977865,31.59889,30.396202
37.1033363,4.279935,2.970606,8.306982,9.805524,32.094418,34.763641
37.105957,4.260781,3.008913,8.268675,9.776441,32.244869,35.229282
37.1085815,4.260781,3.066374,8.211214,9.745816,32.590965,35.741585
37.1112099,4.337396,2.894291,8.058285,9.598222,32.9063,33.714695
37.1138344,4.433164,2.645294,8.115446,9.618263,32.461338,30.824764
37.1164551,4.528633,2.396596,8.172907,9.646171,32.084076,27.888224
37.1190796,4.777629,2.090138,8.498518,9.970919,31.533939,23.628626
37.1217079,5.045481,1.84144,8.881291,10.379071,31.163696,20.050478
37.1243324,5.064634,1.898901,8.938752,10.447853,31.178482,20.552708
37.1269531,4.854244,2.224213,8.842984,10.330013,31.124327,24.617241
37.1295776,4.739322,2.339135,8.842984,10.301995,30.865292,26.269058
37.132206,4.547786,2.606986,8.823831,10.263466,30.713491,29.823185
37.1348305,4.41401,2.760215,8.632295,10.080614,31.093433,32.019001
37.1374512,4.394856,2.702754,8.460211,9.909329,31.376743,31.590738
37.1400757,4.375703,2.645294,8.287828,9.738195,31.672405,31.154699
37.142704,4.56694,2.185906,8.211214,9.646717,31.658381,25.577499
37.1453285,4.758476,1.994669,8.479364,9.925796,31.32021,22.742573
37.1479492,4.968866,1.803133,8.728063,10.20392,31.200066,19.945137
37.1505737,5.045481,1.78398,8.900445,10.385441,31.017296,19.472561
37.1532021,4.98802,1.975516,8.938752,10.425176,30.971901,21.606146
37.1558266,4.854244,2.166753,8.823831,10.301383,31.066654,24.054195
37.1584473,4.605247,2.587833,8.670602,10.153054,31.351717,29.332998
37.1610718,4.56694,2.721908,8.651448,10.154471,31.571871,30.795053
37.1637001,4.452317,3.028067,8.593987,10.141446,32.068665,34.220024
37.1663246,4.41401,2.970606,8.421904,9.961749,32.282589,33.94035
37.1689453,4.471471,2.760215,8.345289,9.86188,32.197453,31.686815
37.1715698,4.547786,2.568679,8.268675,9.780156,32.279358,29.458616
37.1741982,4.911705,1.975516,8.40275,9.931451,32.21273,21.910273
37.1768227,5.007174,1.898901,8.593987,10.125919,31.928162,20.768539
37.1794434,5.083788,1.84144,8.76637,10.29976,31.665901,19.911308
37.1820679,4.98802,2.032677,8.823831,10.337896,31.400944,22.171476
37.1846962,4.777629,2.396596,8.804677,10.300085,31.260592,26.639656
37.1873207,4.662708,2.568679,8.728063,10.223406,31.379917,28.850306
37.1899414,4.433164,2.894291,8.574833,10.077579,31.692251,33.139416
37.1925659,4.394856,2.894291,8.498518,9.995824,31.765825,33.367428
37.1951942,4.318242,2.875137,8.383596,9.858921,31.749546,33.656147
37.1978188,4.471471,2.549525,8.364443,9.821305,31.606985,29.69075
37.2004395,4.643554,2.339135,8.460211,9.930223,31.57386,26.736137
37.203064,4.815937,2.109292,8.555679,10.042012,31.571381,23.652536
37.2056923,5.179556,1.688211,8.881291,10.418983,31.524738,18.052731
37.2083168,5.141249,1.78398,8.881291,10.415966,31.497681,19.136438
37.2109375,5.102942,1.860594,8.881291,10.410531,31.448826,20.032467
37.213562,4.873397,2.262521,8.785523,10.298273,31.448826,24.90353
37.2161903,4.528633,2.875137,8.632295,10.163239,31.857388,32.410637
37.2188148,4.394856,3.085527,8.574833,10.11746,32.056168,35.071808
37.2214355,4.260781,3.200449,8.421904,9.966223,32.323277,36.911732
37.2240601,4.299088,3.085527,8.268675,9.817007,32.618263,35.667633
37.2266884,4.375703,2.875137,8.000824,9.561714,33.200848,33.307659
37.2293129,4.643554,2.472911,8.077438,9.639652,33.076904,28.037401
37.2319336,4.777629,2.300828,8.306982,9.855227,32.55225,25.714703
37.2345581,4.892551,2.109292,8.555679,10.078979,31.911705,23.321991
37.2371864,5.064634,1.937208,8.977059,10.487654,31.133549,20.931713
37.2398071,4.949713,2.109292,8.862138,10.367558,31.262888,23.081001
37.2424316,4.854244,2.300828,8.747216,10.265052,31.555286,25.360146
37.2450562,4.586093,2.683601,8.593987,10.103989,31.728031,30.334488
37.2476845,4.260781,3.104681,8.498518,10.000906,31.812813,36.079502
37.2503052,4.184167,3.123835,8.555679,10.023235,31.396284,36.744453
37.2529297,4.260781,2.932298,8.441057,9.899701,31.498066,34.536011
37.2555542,4.375703,2.760215,8.345289,9.81883,31.796263,32.243935
37.2581825,4.605247,2.41575,8.153753,9.670979,32.529408,27.679914
37.2608032,4.854244,2.070984,8.364443,9.890225,32.249958,23.104733
37.2634277,4.911705,2.032677,8.536825,10.05654,31.909624,22.481899
37.2660522,4.968866,1.994669,8.689755,10.20687,31.639732,21.872177
37.2686806,4.873397,2.281674,8.842984,10.351542,31.32111,25.088507
37.2713013,4.701015,2.549525,8.728063,10.236147,31.496649,28.47253
37.2739258,4.528633,2.817676,8.613141,10.130844,31.767673,31.889517
37.2765503,4.318242,3.066374,8.479364,9.997474,31.988901,35.378475
37.2791786,4.107553,3.296217,8.230368,9.771182,32.615108,38.746246
37.2817993,4.088398,3.277064,8.1346,9.676045,32.786453,38.713985
37.2844238,4.279935,2.932298,8.058285,9.583954,32.774242,34.416092
37.2870483,4.433164,2.683601,8.230368,9.725924,32.196056,31.188477
37.2896767,4.720169,2.20506,8.574833,10.033446,31.281683,25.039959
37.2922974,4.873397,2.013524,8.842984,10.295759,30.807175,22.448765
37.2949219,4.815937,2.147599,8.785523,10.246505,30.972252,24.033808
37.2975464,4.777629,2.281674,8.728063,10.208372,31.241297,25.527952
37.3001747,4.471471,2.817676,8.574833,10.07279,31.648098,32.216885
37.3027954,4.394856,2.913145,8.632295,10.115221,31.41696,33.538536
37.3054199,4.299088,3.008913,8.708909,10.167636,31.070564,34.988003
37.3080444,4.260781,2.989759,8.536825,9.998515,31.371561,35.05706
37.3106728,4.241628,2.875137,8.172907,9.646462,32.086838,34.130917
37.3132973,4.279935,2.779369,8.000824,9.489779,32.531166,32.999496
37.315918,4.528633,2.339135,8.153753,9.615808,32.010277,27.317316
37.3185425,4.681861,2.20506,8.40275,9.868552,31.62837,25.219465
37.3211708,5.026327,1.918055,8.919599,10.416436,31.096302,20.886938
37.3237953,5.026327,2.090138,9.015067,10.531101,31.124935,22.579401
37.326416,4.83509,2.339135,8.842984,10.346401,31.274298,25.816916
37.3290405,4.643554,2.606986,8.689755,10.191704,31.50108,29.310745
37.3316689,4.203321,3.238756,8.383596,9.921802,32.331585,37.615089
37.3342934,4.184167,3.296217,8.345289,9.900311,32.548958,38.230453
37.3369141,4.165013,3.372532,8.326136,9.90181,32.767887,38.9981
37.3395386,4.222474,3.162142,8.172907,9.72753,32.84053,36.828941
37.3421669,4.375703,2.683601,8.058285,9.554289,32.496883,31.520622
37.3447914,4.490325,2.434903,8.096292,9.572968,32.248127,28.469002
37.3474121,4.777629,2.070984,8.383596,9.869114,31.845047,23.435541
37.3500366,4.815937,2.090138,8.460211,9.95676,31.821472,23.461061
37.3526649,4.930859,2.128445,8.632295,10.166619,31.888025,23.347837
37.3552895,4.739322,2.434903,8.613141,10.127987,31.741562,27.192562
37.3579102,4.605247,2.587833,8.593987,10.087706,31.578133,29.332998
37.3605347,4.490325,2.760215,8.593987,10.081589,31.521532,31.579155
37.363163,4.203321,3.123835,8.40275,9.901134,31.933199,36.619091
37.3657875,4.165013,3.085527,8.249521,9.742814,32.142361,36.531807
37.3684082,4.14586,3.066374,8.096292,9.598997,32.493549,36.487488
37.3710327,4.337396,2.664447,8.153753,9.612283,31.97665,31.562263
37.373661,4.739322,2.070984,8.40275,9.866933,31.613102,23.604319
37.3762856,4.930859,1.860594,8.593987,10.08126,31.51848,20.673332
37.3789063,5.045481,1.803133,8.76637,10.274114,31.43325,19.665665
37.3815308,4.930859,1.975516,8.689755,10.184689,31.436623,21.833179
37.3841591,4.681861,2.319981,8.536825,10.008972,31.469603,26.359585
37.3867836,4.433164,2.741062,8.421904,9.904283,31.752472,31.728844
37.3894043,4.356549,2.894291,8.40275,9.897608,31.900423,33.598232
37.3920288,4.279935,3.04722,8.364443,9.877616,32.13385,35.450039
37.3946571,4.14586,3.181295,8.172907,9.700784,32.594971,37.500568
37.3972816,4.203321,3.008913,8.096292,9.605801,32.557213,35.596676
37.3999023,4.260781,2.83683,8.019978,9.514299,32.548176,33.655689
37.4025269,4.547786,2.454057,8.19206,9.685794,32.244286,28.351995
37.4051552,4.949713,1.937208,8.536825,10.056332,31.907719,21.374279
37.4077797,5.064634,1.822287,8.728063,10.254284,31.661659,19.789045
37.4104004,5.007174,1.956362,8.823831,10.332431,31.351265,21.341177
37.4130249,4.892551,2.147599,8.747216,10.250026,31.418251,23.699207
37.4156532,4.662708,2.549525,8.574833,10.088046,31.788399,28.669432
37.4182777,4.433164,2.875137,8.40275,9.926004,32.162792,32.965504
37.4208984,4.375703,2.875137,8.364443,9.867983,32.044693,33.307659
37.4235229,4.337396,2.875137,8.326136,9.818551,32.00515,33.539272
37.4261513,4.433164,2.587833,8.230368,9.699937,31.951427,30.273989
37.4287758,4.56694,2.41575,8.249521,9.733828,32.058079,27.877256
37.4313965,4.701015,2.224213,8.287828,9.784414,32.108414,25.320456
37.434021,4.911705,1.975516,8.517672,10.02887,31.862732,21.910273
37.4366493,5.102942,1.764826,8.804677,10.328454,31.518866,19.077681
37.4392738,5.102942,1.803133,8.881291,10.400415,31.357592,19.460949
37.4418945,4.911705,2.185906,8.842984,10.348981,31.297806,23.990986
37.444519,4.758476,2.434903,8.747216,10.251129,31.428345,27.098742
37.4471474,4.452317,2.894291,8.593987,10.10231,31.712631,33.02644
37.4497681,4.279935,3.04722,8.421904,9.926321,31.957428,35.450039
37.4523926,4.318242,2.970606,8.306982,9.822305,32.250156,34.524868
37.4550171,4.337396,2.894291,8.172907,9.694654,32.538277,33.714695
37.4576454,4.605247,2.454057,8.039131,9.584274,32.988117,28.052383
37.4602661,4.720169,2.224213,8.268675,9.777428,32.25404,25.230507
37.4628906,4.854244,2.013524,8.498518,9.992135,31.731647,22.528505
37.4655151,4.949713,1.918055,8.747216,10.23193,31.251963,21.181763
37.4681435,4.968866,2.013524,8.919599,10.40688,31.00897,22.059168
37.4707642,4.911705,2.185906,8.804677,10.316267,31.408323,23.990986
37.4733887,4.662708,2.568679,8.670602,10.174394,31.548414,28.850306
37.4760132,4.586093,2.606986,8.728063,10.198417,31.148975,29.616268
37.4786415,4.433164,2.683601,8.862138,10.266068,30.317024,31.188477
37.4812622,4.452317,2.587833,8.689755,10.101082,30.652,30.166559
37.4838867,4.509479,2.472911,8.536825,9.966347,31.066925,28.739511
37.4865112,4.586093,2.339135,8.383596,9.838115,31.553185,27.023838
37.4891396,4.892551,1.822287,8.421904,9.908897,31.795563,20.428423
37.4917603,5.007174,1.745672,8.651448,10.147252,31.505472,19.220306
37.4943848,5.122095,1.649904,8.881291,10.384381,31.212109,17.854534
37.4970093,5.045481,1.898901,8.900445,10.405797,31.203211,20.624172
37.4996376,4.815937,2.434903,8.804677,10.326875,31.504576,26.820837
37.5022583,4.662708,2.702754,8.670602,10.209068,31.863955,30.098873
37.5048828,4.433164,2.989759,8.517672,10.056954,32.11924,33.996029
37.5075073,4.41401,3.008913,8.441057,9.989419,32.328087,34.281212
37.5101357,4.394856,3.04722,8.287828,9.863489,32.83313,34.735912
37.5127563,4.490325,2.779369,8.19206,9.74668,32.807308,31.756193
37.5153809,4.605247,2.511218,8.306982,9.824483,32.270283,28.603415
37.5180054,4.739322,2.243367,8.441057,9.937068,31.84794,25.330622
37.5206337,5.083788,1.726519,8.862138,10.361624,31.208807,18.758139
37.5232544,5.064634,1.803133,8.862138,10.365293,31.242266,19.596968
37.5258789,5.064634,1.860594,8.862138,10.375443,31.334536,20.17181
37.5285034,4.854244,2.224213,8.785523,10.280867,31.289852,24.617241
37.5311317,4.547786,2.721908,8.747216,10.227655,31.212484,30.90106
37.5337524,4.452317,2.855983,8.785523,10.255008,31.051317,32.678547
37.536377,4.337396,2.989759,8.593987,10.080093,31.507668,34.57843
37.5390015,4.318242,2.913145,8.40275,9.886346,31.795414,34.004139
37.5416298,4.318242,2.798522,8.000824,9.512735,32.747299,32.946056
37.5442543,4.528633,2.396596,8.115446,9.597534,32.266281,27.888224
37.546875,4.720169,2.185906,8.364443,9.849978,31.876987,24.848816
37.5494995,4.892551,1.994669,8.632295,10.120883,31.469398,22.180483
37.5521278,5.160402,1.822287,9.053374,10.578944,31.152674,19.449594
37.5547523,5.026327,2.013524,8.919599,10.434438,31.259802,21.830812
37.557373,4.873397,2.224213,8.804677,10.306283,31.317307,24.531906
37.5599976,4.624401,2.606986,8.670602,10.166651,31.477268,29.411947
37.5626259,4.318242,3.123835,8.517672,10.047701,32.035088,35.882137
37.5652504,4.241628,3.25791,8.498518,10.041424,32.183575,37.527149
37.5678711,4.203321,3.200449,8.326136,9.860796,32.395767,37.285999
37.5704956,4.260781,3.008913,8.268675,9.776441,32.244869,35.229282
37.5731239,4.394856,2.62614,8.1346,9.611612,32.185242,30.860365
37.5757484,4.681861,2.262521,8.345289,9.832735,31.926722,25.792265
37.5783691,4.777629,2.147599,8.517672,9.999433,31.590311,24.20446
37.5809937,4.892551,2.051831,8.689755,10.181302,31.405434,22.752131
37.583622,4.911705,2.090138,8.938752,10.411283,30.844275,23.051804
37.5862465,4.796783,2.281674,8.862138,10.332117,30.93766,25.438917
37.5888672,4.701015,2.492065,8.76637,10.254715,31.25547,27.9286
37.5914917,4.490325,2.817676,8.574833,10.081175,31.725328,32.108242
37.59412,4.222474,3.123835,8.306982,9.828203,32.304615,36.494457
37.5967445,4.14586,3.123835,8.249521,9.746851,32.180111,36.997402
37.5993652,4.260781,2.855983,8.211214,9.681681,31.992369,33.833775
37.6019897,4.41401,2.683601,8.287828,9.765925,31.935129,31.298491
37.6046181,4.720169,2.339135,8.441057,9.950025,31.967848,26.361258
37.6072426,4.911705,2.109292,8.670602,10.185936,31.654001,23.240711
37.6098633,4.911705,2.128445,8.747216,10.25519,31.465454,23.429085
37.6124878,4.911705,2.147599,8.823831,10.324583,31.279703,23.616922
37.6151161,4.758476,2.511218,8.862138,10.367584,31.263132,27.82222
37.6177406,4.624401,2.760215,8.747216,10.272179,31.619955,30.832161
37.6203613,4.490325,3.008913,8.651448,10.201183,31.996243,33.825565
37.6229858,4.299088,3.142988,8.441057,9.98058,32.247818,36.169884
37.6256142,4.126706,3.200449,8.096292,9.634445,32.823051,37.795212
37.6282387,4.14586,3.123835,7.98167,9.521215,33.038574,36.997402
37.6308594,4.337396,2.798522,8.000824,9.521445,32.828701,32.830433
37.6334839,4.452317,2.606986,8.230368,9.713828,32.082558,30.350452
37.6361122,4.720169,2.185906,8.689755,10.127686,30.905022,24.848816
37.6387367,4.854244,2.070984,8.977059,10.413465,30.451031,23.104733
37.6413574,4.796783,2.224213,8.900445,10.352496,30.712709,24.876616
37.6439819,4.739322,2.377442,8.823831,10.294337,31.001497,26.640259
37.6466103,4.471471,2.913145,8.574833,10.099912,31.896849,33.084076
37.6492348,4.375703,2.951452,8.613141,10.101685,31.499577,34.000031
37.6518555,4.299088,3.008913,8.651448,10.118463,31.238485,34.988003
37.65448,4.279935,2.932298,8.479364,9.940616,31.460304,34.416092
37.6571083,4.299088,2.760215,8.1346,9.605866,32.130749,32.702354
37.6597328,4.337396,2.664447,7.98167,9.466749,32.528214,31.562263
37.6623535,4.547786,2.300828,8.172907,9.631852,31.947956,26.835878
37.664978,4.701015,2.185906,8.441057,9.906017,31.557634,24.937767
37.6676064,4.98802,1.956362,8.977059,10.454438,30.830851,21.415714
37.6702271,4.98802,2.166753,9.053374,10.561191,30.99297,23.479708
37.6728516,4.815937,2.434903,8.881291,10.392273,31.283848,26.820837
37.6754761,4.643554,2.702754,8.708909,10.232916,31.671957,30.201303
37.6781044,4.241628,3.277064,8.364443,9.934508,32.652496,37.689522
37.6807251,4.203321,3.296217,8.268675,9.84398,32.862759,38.103317
37.6833496,4.184167,3.315371,8.19206,9.777975,33.090687,38.391933
37.6859741,4.203321,3.085527,8.058285,9.598143,32.905563,36.281239
37.6886024,4.337396,2.62614,8.039131,9.504591,32.240574,31.193424
37.6912231,4.433164,2.377442,8.1346,9.564355,31.73259,28.204023
37.6938477,4.720169,2.090138,8.498518,9.943514,31.275652,23.884245
37.6964722,4.739322,2.128445,8.536825,9.99344,31.323803,24.185007
37.6991005,4.796783,2.185906,8.613141,10.098193,31.467234,24.498875
37.7017212,4.624401,2.492065,8.555679,10.039677,31.549686,28.31999
37.7043457,4.528633,2.645294,8.574833,10.051559,31.451202,30.290327
37.7069702,4.433164,2.798522,8.593987,10.066841,31.384403,32.262981
37.7095985,4.165013,3.104681,8.40275,9.878896,31.725641,36.701553
37.7122192,4.126706,3.066374,8.19206,9.671722,32.111897,36.614418
37.7148438,4.107553,3.028067,7.98167,9.473555,32.59269,36.397449
37.7174683,4.318242,2.664447,8.096292,9.554917,32.076153,31.67547
37.7200966,4.739322,2.090138,8.441057,9.903601,31.534866,23.798462
37.7227173,4.930859,1.898901,8.689755,10.170105,31.301962,21.061974
37.7253418,5.045481,1.879748,8.842984,10.353197,31.336164,20.433414
37.7279663,4.949713,2.051831,8.76637,10.274187,31.433926,22.515734
37.7305946,4.777629,2.396596,8.574833,10.104314,31.93693,26.639656
37.7332153,4.547786,2.779369,8.460211,9.999121,32.210499,31.431089
37.7358398,4.433164,2.913145,8.40275,9.93708,32.264206,33.309937
37.7384644,4.318242,3.04722,8.345289,9.878088,32.346447,35.209171
37.7410927,4.126706,3.142988,8.096292,9.615509,32.647705,37.293678
37.7437134,4.184167,2.989759,8.000824,9.510999,32.731033,35.547367
37.7463379,4.241628,2.817676,7.924209,9.419331,32.72543,33.595737
37.7489624,4.509479,2.454057,8.096292,9.586853,32.379421,28.555014
37.7515907,4.873397,1.956362,8.479364,9.973814,31.770632,21.872351
37.7542114,4.98802,1.803133,8.670602,10.1642,31.454691,19.874556
37.7568359,4.968866,1.918055,8.823831,10.306724,31.115896,21.107315
37.7594604,4.873397,2.128445,8.747216,10.236897,31.297747,23.593191
37.7620888,4.681861,2.549525,8.593987,10.113186,31.812202,28.570671
37.7647133,4.433164,2.875137,8.383596,9.909795,32.221741,32.965504
37.767334,4.203321,2.875137,8.345289,9.776409,31.392941,34.372738
37.7699623,4.126706,2.855983,8.287828,9.688883,31.196526,34.686077
37.7725868,4.165013,2.606986,8.172907,9.536253,31.014664,32.04348
37.7752113,4.260781,2.454057,8.19206,9.554398,30.972704,29.940395
37.777832,4.394856,2.281674,8.211214,9.588787,31.092468,27.436951
37.7804604,4.605247,2.032677,8.441057,9.828098,30.810074,23.815842
37.7830849,5.045481,1.764826,8.804677,10.300186,31.261518,19.278996
37.7857094,5.083788,1.745672,8.919599,10.414005,31.074125,18.95146
37.7883301,5.122095,2.070984,8.900445,10.475818,31.82984,22.01465
37.7909584,4.98802,2.396596,8.785523,10.383133,32.206348,25.662907
37.7935829,4.681861,2.913145,8.574833,10.194802,32.743702,31.890675
37.7962074,4.509479,3.085527,8.364443,9.990985,33.154484,34.381161
37.7988281,4.318242,3.25791,8.230368,9.848866,33.314686,37.032829
37.8014565,4.318242,3.200449,8.077438,9.702325,33.640892,36.543858
37.804081,4.318242,2.83683,7.905056,9.443767,33.168427,33.302547
37.8067055,4.509479,2.549525,8.1346,9.644024,32.489906,29.482529
37.8093262,4.643554,2.319981,8.364443,9.844228,31.823124,26.547323
37.8119545,4.777629,2.090138,8.670602,10.117991,31.024286,23.628626
37.814579,5.102942,1.764826,9.283217,10.739308,30.184048,19.077681
37.8172035,5.064634,1.898901,9.206603,10.677916,30.434395,20.552708
37.8198242,5.045481,2.051831,9.091681,10.598375,30.925388,22.129955
37.8224525,4.815937,2.41575,8.977059,10.469799,30.971409,26.639061
37.8250771,4.56694,2.568679,9.053374,10.460337,30.060667,29.355614
37.8277016,4.452317,2.645294,8.842984,10.247882,30.355267,30.716183
37.8303223,4.375703,2.645294,8.632295,10.032989,30.639471,31.154699
37.8329506,4.41401,2.587833,8.441057,9.870755,31.222782,30.382116
37.8355751,4.471471,2.472911,8.077438,9.557947,32.317158,28.944437
37.8381996,4.701015,2.109292,8.268675,9.742671,31.928665,24.16523
37.8408203,4.873397,1.918055,8.555679,10.03138,31.472422,21.483435
37.8434486,5.064634,1.745672,8.842984,10.339065,31.207296,19.01799
37.8460732,5.179556,1.994669,9.110835,10.668356,31.349958,21.061911
37.8486977,5.007174,2.243367,8.957906,10.504692,31.487646,24.133839
37.8513184,4.854244,2.472911,8.823831,10.370099,31.691217,26.995789
37.8539467,4.586093,2.779369,8.651448,10.178639,31.792555,31.217657
37.8565712,4.471471,2.894291,8.555679,10.078225,31.904823,32.914146
37.8591957,4.41401,2.970606,8.498518,10.026604,32.048752,33.94035
37.8618164,4.394856,2.83683,8.345289,9.849174,32.079868,32.841782
37.8644447,4.490325,2.645294,8.345289,9.838925,31.984529,30.502747
37.8670692,4.662708,2.262521,8.345289,9.823629,31.841391,25.884399
37.8696938,4.98802,1.956362,8.613141,10.143662,31.884405,21.415714
37.8723145,5.064634,1.918055,8.747216,10.288014,31.762905,20.742447
37.8749428,5.160402,1.879748,8.881291,10.442247,31.732239,20.014851
37.8775673,4.930859,2.281674,8.919599,10.444072,31.346756,24.831568
37.8801918,4.796783,2.454057,8.842984,10.355186,31.354239,27.0945
37.8828125,4.662708,2.645294,8.76637,10.275586,31.446686,29.567539
37.8854408,4.433164,2.894291,8.555679,10.061288,31.749557,33.139416
37.8880653,4.299088,2.83683,8.326136,9.790521,31.741718,33.419529
37.890686,4.241628,2.817676,8.211214,9.662025,31.805296,33.595737
37.8933105,4.394856,2.511218,8.230368,9.662294,31.591721,29.743622
37.8959389,4.586093,2.339135,8.383596,9.838115,31.553185,27.023838
37.8985634,4.968866,1.994669,8.670602,10.190568,31.696217,21.872177
37.9011841,5.160402,1.84144,8.919599,10.468041,31.561478,19.638458
37.9038086,5.141249,1.918055,8.938752,10.488692,31.545221,20.459126
37.9064369,5.122095,1.975516,8.957906,10.506312,31.502068,21.090883
37.9090614,4.739322,2.664447,8.785523,10.33179,31.751448,29.344698
37.9116821,4.586093,2.855983,8.708909,10.248609,31.813881,31.912529
37.9143066,4.433164,3.04722,8.613141,10.155032,31.987379,34.503433
37.916935,4.260781,3.104681,8.40275,9.919653,32.104404,36.079502
37.9195595,4.299088,2.932298,8.115446,9.640592,32.669353,34.296898
37.9221802,4.318242,2.83683,7.962516,9.491917,32.978657,33.302547
37.9248047,4.547786,2.530372,8.039131,9.576679,32.918045,29.091406
37.927433,4.681861,2.358289,8.287828,9.806602,32.314411,26.734739
37.9300575,4.968866,1.975516,8.804677,10.301196,31.270771,21.681717
