,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
Low Carburetor,1.572082,1.94469,5.344158,7.637204,9.522013,36.672947,70.004013
Low Carburetor,1.5747069,1.906383,5.363311,7.522283,9.433141,37.114483,70.432297
Low Carburetor,1.5773309,1.963844,5.286696,7.503129,9.386309,36.930061,69.621529
Low Carburetor,1.5799559,2.059612,5.190928,7.579743,9.414895,36.382023,68.358238
Low Carburetor,1.58258,2.327463,4.961384,8.000824,9.697711,34.409286,64.867989
Low Carburetor,1.585205,2.499846,4.731541,8.306982,9.881431,32.789494,62.150871
Low Carburetor,1.587829,2.882619,4.272453,8.900445,10.285002,30.073761,55.992508
Low Carburetor,1.590454,2.94008,4.157531,8.957906,10.304038,29.615789,54.733212
Low Carburetor,1.593078,2.863465,4.310461,8.804677,10.212828,30.444607,56.403671
Low Carburetor,1.595703,2.806004,4.46369,8.651448,10.131424,31.359127,57.845345
Low Carburetor,1.598327,2.538153,4.88477,8.153753,9.838033,34.024418,62.543365
Low Carburetor,1.600952,2.346617,5.018845,8.058285,9.779129,34.509838,64.94104
Low Carburetor,1.6035761,2.174534,5.172074,7.943363,9.725018,35.234592,67.196289
Low Carburetor,1.6062009,2.059612,5.325004,7.98167,9.813497,35.576843,68.854462
Low Carburetor,1.608825,2.002151,5.459079,8.096292,9.967954,35.685406,69.859177
Low Carburetor,1.61145,2.040458,5.439926,8.19206,10.043213,35.345219,69.439461
Low Carburetor,1.614074,2.212841,5.172074,8.479364,10.175787,33.561977,66.836632
Low Carburetor,1.616699,2.442385,4.942231,8.785523,10.3719,32.107697,63.702026
Low Carburetor,1.619323,2.920926,4.46369,9.378986,10.78989,29.629753,56.800274
Low Carburetor,1.621948,3.15047,4.348768,9.436447,10.85743,29.643055,54.078503
Low Carburetor,1.624572,3.131317,4.387075,9.264064,10.71795,30.191391,54.482292
Low Carburetor,1.627197,3.112462,4.406229,9.091681,10.571705,30.683254,54.763466
Low Carburetor,1.6298211,2.901772,4.616919,8.651448,10.226621,32.223633,57.850288
Low Carburetor,1.6324459,2.691083,4.827309,8.345289,10.00943,33.514851,60.861622
Low Carburetor,1.6350698,2.480692,5.037999,8.019978,9.790572,34.999893,63.784534
Low Carburetor,1.637695,2.193687,5.210082,7.713519,9.563242,36.236885,67.166641
Low Carburetor,1.6403189,1.829769,5.401618,7.388207,9.333335,37.665325,71.286469
Low Carburetor,1.642944,1.753453,5.420772,7.369053,9.314629,37.709053,72.075195
Low Carburetor,1.645569,1.925537,5.286696,7.598897,9.455162,36.517315,69.987206
Low Carburetor,1.648193,2.136226,5.057153,7.847595,9.577212,34.974941,67.099983
Low Carburetor,1.650818,2.557307,4.636072,8.364443,9.899338,32.33345,61.118404
Low Carburetor,1.653442,2.825158,4.387075,8.689755,10.136065,30.984056,57.219559
Low Carburetor,1.6560669,2.901772,4.348768,8.747216,10.190479,30.865784,56.286282
Low Carburetor,1.6586909,2.978387,4.310461,8.785523,10.229188,30.810268,55.356804
Low Carburetor,1.6613159,2.920926,4.367922,8.613141,10.089437,31.385899,56.228477
Low Carburetor,1.66394,2.748544,4.578611,8.421904,9.972293,32.378357,59.023579
Low Carburetor,1.6665649,2.57646,4.789002,8.230368,9.864666,33.454063,61.719959
Low Carburetor,1.669189,2.346617,5.076306,8.019978,9.777297,34.888641,65.190384
Low Carburetor,1.671814,2.021305,5.439926,7.809288,9.729514,36.617146,69.616524
Low Carburetor,1.674438,1.925537,5.497386,7.828441,9.757737,36.651585,70.69648
Low Carburetor,1.677063,2.002151,5.363311,8.096292,9.91583,35.26387,69.529144
Low Carburetor,1.679687,2.212841,5.190928,8.364443,10.089911,34.004803,66.911934
Low Carburetor,1.6823119,2.633921,4.846463,8.900445,10.471087,31.788107,61.477119
Low Carburetor,1.6849359,2.901772,4.559458,9.110835,10.593218,30.67634,57.526131
Low Carburetor,1.6875609,3.016694,4.425383,9.225757,10.667664,30.136263,55.718536
Low Carburetor,1.690185,3.112462,4.272453,9.321525,10.715974,29.556242,53.926834
Low Carburetor,1.6928099,3.207931,4.195838,9.321525,10.713856,29.536263,52.600254
Low Carburetor,1.695434,3.035848,4.406229,8.938752,10.417894,30.905115,55.433548
Low Carburetor,1.698059,2.863465,4.616919,8.555679,10.134842,32.415306,58.192341
Low Carburetor,1.700683,2.557307,4.865616,8.172907,9.849388,33.923004,62.274151
Low Carburetor,1.703308,2.097919,5.248389,7.694366,9.547257,36.300396,68.212112
Low Carburetor,1.705932,1.925537,5.363311,7.579743,9.482896,36.936043,70.250839
Low Carburetor,1.708557,1.925537,5.363311,7.579743,9.482896,36.936043,70.250839
Low Carburetor,1.711181,2.040458,5.229236,7.694366,9.524266,36.111694,68.684166
Low Carburetor,1.7138059,2.270003,4.999691,7.943363,9.656441,34.654346,65.580597
Low Carburetor,1.7164299,2.538153,4.750695,8.326136,9.916444,32.899017,61.88575
Low Carburetor,1.7190549,2.710236,4.540304,8.555679,10.057802,31.717457,59.165825
Low Carburetor,1.721679,2.882619,4.348768,8.76637,10.201496,30.759462,56.461246
Low Carburetor,1.724304,3.093309,4.080917,8.938752,10.301638,29.807306,52.838108
Low Carburetor,1.726928,2.99754,4.253299,8.747216,10.177897,30.747074,54.825481
Low Carburetor,1.729553,2.901772,4.425383,8.555679,10.060017,31.737854,56.7467
Low Carburetor,1.732177,2.691083,4.712687,8.249521,9.87451,33.33873,60.272362
Low Carburetor,1.734802,2.30831,5.133767,7.866748,9.673138,35.584602,65.789757
Low Carburetor,1.737426,2.136226,5.286696,7.790134,9.653953,36.202236,67.997551
Low Carburetor,1.7400509,2.059612,5.382465,7.905056,9.782783,36.09338,69.060539
Low Carburetor,1.7426749,2.136226,5.325004,8.058285,9.892173,35.450962,68.140869
Low Carburetor,1.7452999,2.327463,5.229236,8.345289,10.119577,34.445179,66.00679
Low Carburetor,1.747924,2.538153,4.942231,8.613141,10.249588,32.82394,62.816586
Low Carburetor,1.750549,2.72939,4.693533,8.919599,10.442129,31.329256,59.821083
Low Carburetor,1.7531739,2.94008,4.46369,9.225757,10.662231,30.085938,56.628471
Low Carburetor,1.755798,3.322853,4.10007,9.589376,10.945687,28.826094,50.977379
Low Carburetor,1.758423,3.246238,4.176685,9.340678,10.734571,29.524025,52.144634
Low Carburetor,1.761047,3.188777,4.234146,9.091681,10.524018,30.242861,53.016232
Low Carburetor,1.763672,2.959233,4.444536,8.804677,10.297247,31.234568,56.343777
Low Carburetor,1.766296,2.499846,4.865616,8.249521,9.898387,33.548248,62.806908
Low Carburetor,1.7689209,2.289156,5.076306,8.000824,9.747939,34.837971,65.727043
Low Carburetor,1.7715449,2.059612,5.248389,7.713519,9.554369,36.164219,68.573593
Low Carburetor,1.7741699,2.059612,5.248389,7.694366,9.538913,36.232113,68.573593
Low Carburetor,1.776794,2.021305,5.248389,7.675212,9.515259,36.232864,68.936874
Low Carburetor,1.7794189,2.250849,5.076306,7.962516,9.707567,34.891369,66.087364
Low Carburetor,1.782043,2.461539,4.846463,8.249521,9.879371,33.381565,63.073795
Low Carburetor,1.784668,2.671929,4.616919,8.517672,10.050168,32.057556,59.940933
Low Carburetor,1.787292,3.074155,4.138378,9.072528,10.434911,29.606382,53.393536
Low Carburetor,1.789917,3.112462,4.119224,9.053374,10.422045,29.694923,52.925514
Low Carburetor,1.792541,3.15047,4.10007,9.034221,10.409284,29.784449,52.461536
Low Carburetor,1.7951659,2.99754,4.253299,8.747216,10.177897,30.747074,54.825481
Low Carburetor,1.7977899,2.633921,4.616919,8.268675,9.829775,32.734367,60.295532
Low Carburetor,1.8004149,2.442385,4.827309,8.077438,9.721788,33.812889,63.162796
Low Carburetor,1.803039,2.250849,5.114614,7.905056,9.680676,35.256023,66.246574
Low Carburetor,1.8056639,2.174534,5.172074,7.943363,9.725018,35.234592,67.196289
Low Carburetor,1.808288,2.021305,5.267543,8.019978,9.805749,35.126343,69.006783
Low Carburetor,1.810913,2.117073,5.09546,8.345289,10.004478,33.472,67.437988
Low Carburetor,1.813537,2.346617,4.903924,8.632295,10.201549,32.201958,64.428032
Low Carburetor,1.816162,2.595614,4.712687,8.919599,10.416615,31.097929,61.155273
Low Carburetor,1.818786,3.093309,4.272453,9.417294,10.79388,29.253508,54.094997
Low Carburetor,1.8214109,3.169624,4.176685,9.474455,10.828505,28.960342,52.805679
Low Carburetor,1.8240349,3.265392,4.061763,9.551069,10.880424,28.619335,51.202999
Low Carburetor,1.8266599,3.246238,4.176685,9.39814,10.784609,29.373583,52.144634
Low Carburetor,1.829284,3.016694,4.521151,8.862138,10.396092,31.520964,56.287186
Low Carburetor,1.8319089,2.825158,4.731541,8.479364,10.112795,33.020168,59.158978
Low Carburetor,1.834533,2.480692,4.980538,8.115446,9.839718,34.435413,63.523155
Low Carburetor,1.837158,2.327463,5.076306,8.019978,9.772717,34.850117,65.368759
Low Carburetor,1.839782,2.040458,5.286696,7.847595,9.67974,35.833298,68.895363
Low Carburetor,1.842407,2.059612,5.248389,7.885902,9.694072,35.562977,68.573593
Low Carburetor,1.845031,2.193687,5.076306,8.039131,9.757499,34.523624,66.628784
Low Carburetor,1.8476559,2.327463,4.923077,8.172907,9.820906,33.675137,64.696808
Low Carburetor,1.8502799,2.786851,4.501997,8.708909,10.192135,31.298386,58.24144
Low Carburetor,1.8529049,2.94008,4.329615,8.881291,10.308587,30.509718,55.821037
Low Carburetor,1.855529,3.112462,4.157531,9.072528,10.453863,29.788677,53.180286
Low Carburetor,1.8581539,3.093309,4.119224,8.957906,10.333472,29.901644,53.095486
Low Carburetor,1.860778,2.920926,4.272453,8.651448,10.08133,30.888794,55.640953
Low Carburetor,1.863403,2.806004,4.46369,8.441057,9.952369,31.989462,57.845345
Low Carburetor,1.866028,2.557307,4.769848,8.1346,9.770516,33.636765,61.80246
Low Carburetor,1.868652,2.384924,4.903924,8.096292,9.761469,33.961479,64.064964
Low Carburetor,1.871277,2.040458,5.172074,8.019978,9.758784,34.73246,68.470047
Low Carburetor,1.873901,2.002151,5.210082,8.19206,9.91279,34.267975,68.979027
Low Carburetor,1.8765259,2.136226,5.133767,8.364443,10.044049,33.61504,67.407181
Low Carburetor,1.8791499,2.270003,5.057153,8.536825,10.178658,32.997066,65.826134
Low Carburetor,1.8817749,2.633921,4.674379,9.015067,10.490891,30.759315,60.599594
Low Carburetor,1.8843989,2.825158,4.444536,9.283217,10.673029,29.566584,57.558025
Low Carburetor,1.8870239,3.035848,4.214992,9.570223,10.889063,28.491972,54.236683
Low Carburetor,1.889648,3.169624,4.176685,9.589376,10.929197,28.668621,52.805679
Low Carburetor,1.8922729,3.207931,4.253299,9.24491,10.67004,29.952881,52.975605
Low Carburetor,1.894897,3.112462,4.367922,8.919599,10.407949,31.018759,54.527363
Low Carburetor,1.897522,2.844312,4.616919,8.574833,10.14563,32.309307,58.364323
Low Carburetor,1.900146,2.653075,4.789002,8.40275,10.028935,33.086159,61.013844
Low Carburetor,1.9027709,2.289156,5.152921,8.039131,9.819392,35.045181,66.047081
Low Carburetor,1.9053949,2.117073,5.248389,7.866748,9.690888,35.731014,68.032051
Low Carburetor,1.9080199,2.15538,5.190928,7.885902,9.683949,35.479118,67.450775
Low Carburetor,1.9106439,2.174534,5.152921,7.924209,9.699189,35.214691,67.120247
Low Carburetor,1.9132689,2.442385,4.88477,8.306982,9.941437,33.322502,63.434948
Low Carburetor,1.915893,2.633921,4.636072,8.574833,10.097448,31.874382,60.397518
Low Carburetor,1.9185179,2.844312,4.387075,8.842984,10.273019,30.593807,57.043091
Low Carburetor,1.921142,2.959233,4.214992,8.938752,10.316226,29.948435,54.928333
Low Carburetor,1.923767,3.055001,4.10007,8.900445,10.264576,29.87628,53.309856
Low Carburetor,1.926391,3.035848,4.195838,8.747216,10.165393,30.628386,54.112843
Low Carburetor,1.929016,2.844312,4.425383,8.40275,9.913644,32.049011,57.270061
Low Carburetor,1.93164,2.633921,4.616919,8.287828,9.845892,32.674091,60.295532
Low Carburetor,1.9342649,2.231695,4.961384,8.039131,9.706875,34.086803,65.781166
Low Carburetor,1.9368889,2.078766,5.172074,8.039131,9.782599,34.736759,68.103767
Low Carburetor,1.9395139,2.097919,5.190928,8.115446,9.859385,34.601765,67.993851
Low Carburetor,1.942138,2.117073,5.190928,8.211214,9.942423,34.322536,67.812355
Low Carburetor,1.9447629,2.30831,4.961384,8.651448,10.236756,32.313522,65.049553
Low Carburetor,1.947387,2.538153,4.731541,8.996213,10.476715,30.830584,61.789436
Low Carburetor,1.950012,2.786851,4.501997,9.321525,10.720324,29.597216,58.24144
Low Carburetor,1.952636,3.016694,4.310461,9.436447,10.804029,29.14156,55.013588
Low Carburetor,1.955261,3.246238,4.119224,9.436447,10.795953,29.064585,51.759407
Low Carburetor,1.957885,3.246238,4.119224,9.302371,10.67896,29.414059,51.759407
Low Carburetor,1.9605099,3.093309,4.291307,9.053374,10.485583,30.298176,54.214756
Low Carburetor,1.9631339,2.882619,4.521151,8.747216,10.259829,31.507751,57.479015
Low Carburetor,1.9657589,2.461539,4.961384,8.096292,9.809406,34.374981,63.612175
Low Carburetor,1.968383,2.193687,5.172074,7.77098,9.589095,35.865196,67.01622
Low Carburetor,1.9710079,2.117073,5.210082,7.751827,9.57694,35.960083,67.886047
Low Carburetor,1.973632,2.040458,5.267543,7.732673,9.576258,36.149185,68.825409
Low Carburetor,1.976257,2.117073,5.190928,7.943363,9.722383,35.212608,67.812355
Low Carburetor,1.978882,2.289156,4.999691,8.172907,9.850561,33.933151,65.398872
Low Carburetor,1.981506,2.480692,4.789002,8.40275,9.984717,32.69466,62.615948
Low Carburetor,1.9841309,2.710236,4.540304,8.708909,10.188466,31.264435,59.165825
Low Carburetor,1.9867549,2.99754,4.214992,9.053374,10.426648,29.739248,54.581024
Low Carburetor,1.9893799,3.074155,4.138378,9.110835,10.468234,29.502798,53.393536
Low Carburetor,1.9920039,2.959233,4.234146,8.842984,10.241261,30.291956,55.0504
Low Carburetor,1.9946289,2.786851,4.425383,8.593987,10.060178,31.322142,57.799641
Low Carburetor,1.9972529,2.480692,4.827309,8.1346,9.77898,33.711224,62.801952
Low Carburetor,1.9998779,2.289156,5.133767,7.885902,9.684175,35.480999,65.967819
Low Carburetor,2.002502,2.193687,5.210082,7.924209,9.733977,35.50378,67.166641
Low Carburetor,2.005127,2.078766,5.286696,7.943363,9.765625,35.570503,68.534904
Low Carburetor,2.007751,2.021305,5.267543,8.268675,10.010179,34.307274,69.006783
Low Carburetor,2.010376,2.231695,5.114614,8.536825,10.198878,33.171589,66.426575
Low Carburetor,2.0129998,2.442385,4.942231,8.804677,10.388129,32.051544,63.702026
Low Carburetor,2.015625,2.671929,4.674379,9.053374,10.533404,30.740435,60.247215
Low Carburetor,2.0182488,3.035848,4.253299,9.436447,10.786726,28.976278,54.482159
Low Carburetor,2.020874,3.169624,4.10007,9.589376,10.900148,28.388102,52.293621
Low Carburetor,2.0234978,3.207931,4.157531,9.474455,10.832414,28.997681,52.346397
Low Carburetor,2.026123,3.035848,4.367922,9.091681,10.53346,30.33083,55.199444
Low Carburetor,2.0287468,2.710236,4.769848,8.326136,9.971026,33.380733,60.394684
Low Carburetor,2.0313721,2.384924,5.018845,7.962516,9.709703,34.909435,64.583221
Low Carburetor,2.0339959,2.231695,5.152921,7.885902,9.680935,35.454086,66.582893
Low Carburetor,2.0366211,2.078766,5.286696,7.790134,9.641401,36.100208,68.534904
Low Carburetor,2.0392449,1.906383,5.420772,7.732673,9.633966,36.61639,70.624191
Low Carburetor,2.0418699,2.002151,5.30585,7.847595,9.68222,35.853622,69.326111
Low Carburetor,2.0444939,2.097919,5.172074,7.962516,9.723851,35.028717,67.921326
Low Carburetor,2.0471189,2.384924,4.923077,8.345289,9.978397,33.244831,64.152702
Low Carburetor,2.0497429,2.882619,4.444536,8.919599,10.374133,30.706743,57.033531
Low Carburetor,2.0523679,3.074155,4.253299,9.110835,10.514195,29.942463,54.141743
Low Carburetor,2.054992,3.074155,4.176685,9.015067,10.400315,29.910303,53.645908
Low Carburetor,2.0576169,2.978387,4.329615,8.785523,10.237274,30.886074,55.475513
Low Carburetor,2.060241,2.767697,4.636072,8.306982,9.907536,33.023102,59.163147
Low Carburetor,2.062866,2.557307,4.923077,7.962516,9.704544,34.865768,62.550247
Low Carburetor,2.06549,2.346617,5.076306,7.905056,9.683253,35.277588,65.190384
Low Carburetor,2.068115,2.15538,5.229236,7.866748,9.688978,35.715313,67.599586
Low Carburetor,2.0707388,1.887229,5.459079,7.943363,9.821415,36.023106,70.929489
Low Carburetor,2.073364,1.982998,5.401618,8.115446,9.948379,35.337852,69.841225
Low Carburetor,2.0759878,2.097919,5.344158,8.268675,10.066393,34.773422,68.566856
Low Carburetor,2.078613,2.30831,5.037999,8.593987,10.225769,32.815022,65.383705
Low Carburetor,2.0812368,2.72939,4.521151,9.225757,10.630379,29.788271,58.880886
Low Carburetor,2.0838621,2.94008,4.291307,9.551069,10.875767,28.574335,55.584003
Low Carburetor,2.0864859,3.112462,4.195838,9.570223,10.903286,28.629372,53.432072
Low Carburetor,2.0891111,3.055001,4.291307,9.283217,10.673635,29.572313,54.552765
Low Carburetor,2.0917361,2.901772,4.46369,8.708909,10.207346,31.438541,56.972755
Low Carburetor,2.0943601,2.653075,4.712687,8.383596,9.976619,32.825607,60.62204
Low Carburetor,2.0969849,2.461539,4.923077,8.19206,9.869433,33.896774,63.434948
Low Carburetor,2.0996089,2.250849,5.114614,7.98167,9.743339,34.995956,66.246574
Low Carburetor,2.1022339,1.848922,5.459079,7.579743,9.522215,37.249592,71.289398
Low Carburetor,2.1048579,1.848922,5.439926,7.598897,9.526518,37.093025,71.228127
Low Carburetor,2.1074829,1.829769,5.420772,7.618051,9.527199,36.907055,71.348015
Low Carburetor,2.1101069,2.059612,5.229236,7.962516,9.746208,35.215782,68.502266
Low Carburetor,2.1127319,2.519,4.769848,8.555679,10.114171,32.230427,62.161064
Low Carburetor,2.115356,2.72939,4.521151,8.804677,10.267069,30.955751,58.880886
Low Carburetor,2.117981,2.882619,4.310461,8.938752,10.333966,30.118715,56.22739
Low Carburetor,2.120605,2.901772,4.329615,8.842984,10.264708,30.515255,56.169415
Low Carburetor,2.12323,2.959233,4.406229,8.613141,10.117218,31.642838,56.114601
Low Carburetor,2.1258538,2.786851,4.597765,8.287828,9.878972,32.972031,58.778622
Low Carburetor,2.128479,2.57646,4.789002,8.115446,9.76899,33.825642,61.719959
Low Carburetor,2.1311028,2.384924,4.980538,7.924209,9.658504,34.871284,64.412628
Low Carburetor,2.133728,2.002151,5.420772,7.656058,9.592112,37.045063,69.728394
Low Carburetor,2.1363518,1.963844,5.478233,7.751827,9.693221,36.89698,70.278191
Low Carburetor,2.1389771,1.94469,5.51654,7.828441,9.772335,36.766453,70.581429
Low Carburetor,2.1416008,2.059612,5.325004,8.172907,9.969658,34.937416,68.854462
Low Carburetor,2.1442261,2.404078,4.88477,8.823831,10.368247,31.674637,63.795532
Low Carburetor,2.1468499,2.614768,4.674379,9.149142,10.601586,30.345177,60.778099
Low Carburetor,2.1494751,2.882619,4.444536,9.321525,10.72167,29.60988,57.033531
Low Carburetor,2.1520989,2.94008,4.387075,9.302371,10.696944,29.584463,56.171253
Low Carburetor,2.1547241,3.016694,4.234146,9.264064,10.62315,29.300646,54.531338
Low Carburetor,2.1573479,2.901772,4.367922,9.072528,10.479016,30.028055,56.402435
Low Carburetor,2.1599731,2.72939,4.597765,8.708909,10.2193,31.548002,59.305187
Low Carburetor,2.1625969,2.538153,4.808156,8.364443,9.976196,33.024242,62.171097
Low Carburetor,2.1652219,2.040458,5.286696,7.675212,9.540519,36.439373,68.895363
Low Carburetor,2.1678457,1.94469,5.363311,7.637204,9.532776,36.759731,70.069794
Low Carburetor,2.170471,1.829769,5.459079,7.579743,9.518515,37.220287,71.469933
Low Carburetor,2.1730947,1.94469,5.382465,7.732673,9.620134,36.505386,70.135155
Low Carburetor,2.17572,2.212841,5.133767,8.039131,9.791826,34.814548,66.682198
Low Carburetor,2.1783438,2.384924,4.961384,8.19206,9.869805,33.89999,64.32653
Low Carburetor,2.180969,2.633921,4.674379,8.517672,10.066682,32.207321,60.599594
Low Carburetor,2.1835928,2.767697,4.540304,8.651448,10.154903,31.575836,58.634182
Low Carburetor,2.186218,3.016694,4.234146,8.900445,10.307588,30.289864,54.531338
Low Carburetor,2.1888418,2.959233,4.234146,8.747216,10.158683,30.564404,55.0504
Low Carburetor,2.191467,2.806004,4.425383,8.479364,9.967813,31.714884,57.622425
Low Carburetor,2.1940908,2.653075,4.636072,8.230368,9.811774,32.983681,60.218884
Low Carburetor,2.1967161,2.289156,5.133767,7.675212,9.513394,36.217529,65.967819
Low Carburetor,2.1993399,2.136226,5.267543,7.675212,9.550882,36.523495,67.925224
Low Carburetor,2.2019651,1.982998,5.382465,7.694366,9.597212,36.704445,69.775291
Low Carburetor,2.2045901,1.94469,5.382465,7.885902,9.743726,35.969357,70.135155
Low Carburetor,2.2072141,2.059612,5.286696,8.287828,10.043867,34.394974,68.714912
Low Carburetor,2.2098391,2.193687,5.190928,8.498518,10.197196,33.548626,67.091072
Low Carburetor,2.2124631,2.442385,4.88477,8.785523,10.344644,31.866297,63.434948
Low Carburetor,2.2150881,2.633921,4.674379,9.053374,10.523828,30.652651,60.599594
Low Carburetor,2.2177122,3.016694,4.253299,9.589376,10.915454,28.536406,54.653458
Low Carburetor,2.2203369,3.15047,4.214992,9.570223,10.921575,28.80464,53.223946
Low Carburetor,2.2229609,3.055001,4.348768,9.225757,10.647038,29.944508,54.912033
Low Carburetor,2.2255859,2.94008,4.482843,8.881291,10.373876,31.116213,56.741074
Low Carburetor,2.22821,2.538153,4.88477,8.211214,9.885709,33.838074,62.543365
Low Carburetor,2.230835,2.327463,5.076306,8.039131,9.788443,34.78606,65.368759
Low Carburetor,2.233459,2.136226,5.267543,7.866748,9.705473,35.850529,67.925224
Low Carburetor,2.236084,1.982998,5.382465,7.713519,9.612574,36.636204,69.775291
Low Carburetor,2.238708,1.848922,5.439926,7.618051,9.541802,37.023659,71.228127
Low Carburetor,2.241333,1.887229,5.382465,7.656058,9.547135,36.685963,70.678032
Low Carburetor,2.243957,2.15538,5.152921,8.019978,9.773346,34.855408,67.301262
Low Carburetor,2.246582,2.384924,4.903924,8.268675,9.904914,33.40443,64.064964
Low Carburetor,2.2492061,2.825158,4.406229,8.804677,10.242984,30.730396,57.333076
Low Carburetor,2.2518311,2.94008,4.214992,8.881291,10.260973,30.055477,55.103104
Low Carburetor,2.2544551,2.920926,4.291307,8.728063,10.155107,30.742298,55.758404
Low Carburetor,2.2570801,2.901772,4.387075,8.574833,10.059546,31.525503,56.517891
Low Carburetor,2.2597041,2.671929,4.712687,8.058285,9.710024,33.912209,60.448273
Low Carburetor,2.2623291,2.442385,4.903924,7.943363,9.649389,34.593731,63.524532
Low Carburetor,2.2649531,2.231695,5.076306,7.809288,9.577804,35.37775,66.26828
Low Carburetor,2.2675781,2.059612,5.286696,7.790134,9.63729,36.066673,68.714912
Low Carburetor,2.2702022,1.925537,5.497386,7.847595,9.77311,36.584549,70.69648
Low Carburetor,2.2728269,1.925537,5.51654,7.943363,9.860878,36.337261,70.758568
Low Carburetor,2.2754507,2.097919,5.248389,8.268675,10.01588,34.355045,68.212112
Low Carburetor,2.2780759,2.346617,4.999691,8.613141,10.231799,32.669182,64.856873
Low Carburetor,2.2806997,2.844312,4.501997,9.302371,10.718778,29.789391,57.715759
Low Carburetor,2.283325,3.093309,4.310461,9.417294,10.80898,29.396107,54.335709
Low Carburetor,2.2859488,3.112462,4.310461,9.283217,10.697926,29.800787,54.168015
Low Carburetor,2.288574,3.112462,4.310461,9.168296,10.598355,30.109554,54.168015
Low Carburetor,2.2911978,2.959233,4.501997,8.804677,10.322179,31.462027,56.682453
Low Carburetor,2.293823,2.748544,4.712687,8.517672,10.115069,32.639854,59.748314
Low Carburetor,2.2964468,2.557307,4.942231,8.211214,9.919147,34.125114,62.641155
Low Carburetor,2.299072,2.270003,5.152921,7.905056,9.705432,35.462238,66.225197
Low Carburetor,2.3016958,1.887229,5.439926,7.579743,9.518767,37.22229,70.867218
Low Carburetor,2.3043211,1.810615,5.497386,7.56059,9.521665,37.435257,71.770226
Low Carburetor,2.3069448,1.982998,5.382465,7.77098,9.658744,36.432804,69.775291
Low Carburetor,2.3095701,2.174534,5.152921,8.000824,9.761884,34.955391,67.120247
Low Carburetor,2.3121939,2.519,4.712687,8.441057,9.990306,32.336121,61.874847
Low Carburetor,2.3148191,2.748544,4.444536,8.728063,10.172879,30.910175,58.26696
Low Carburetor,2.3174441,2.844312,4.387075,8.747216,10.190699,30.867847,57.043091
Low Carburetor,2.3200681,2.94008,4.329615,8.747216,10.193303,30.892334,55.821037
Low Carburetor,2.3226931,2.920926,4.367922,8.498518,9.991764,31.728207,56.228477
Low Carburetor,2.3253171,2.710236,4.559458,8.287828,9.839824,32.618958,59.271873
Low Carburetor,2.3279419,2.519,4.750695,8.077438,9.70358,33.652027,62.065758
Low Carburetor,2.3305659,2.30831,5.057153,7.847595,9.61706,35.312878,65.465935
Low Carburetor,2.3331909,2.021305,5.439926,7.656058,9.60696,37.162231,69.616524
Low Carburetor,2.335815,1.94469,5.51654,7.675212,9.650022,37.311012,70.581429
Low Carburetor,2.3384399,1.982998,5.420772,7.98167,9.850081,35.873268,69.906746
Low Carburetor,2.341064,2.174534,5.248389,8.249521,10.016426,34.553265,67.494598
Low Carburetor,2.343689,2.557307,4.903924,8.785523,10.381412,32.191261,62.458778
Low Carburetor,2.346313,2.825158,4.636072,8.996213,10.507451,31.110252,58.642448
Low Carburetor,2.348938,2.959233,4.482843,9.149142,10.609418,30.417347,56.570232
Low Carburetor,2.351562,3.074155,4.329615,9.283217,10.694584,29.769512,54.624115
Low Carburetor,2.354187,3.188777,4.234146,9.340678,10.739859,29.573793,53.016232
Low Carburetor,2.356811,3.035848,4.425383,8.957906,10.442435,30.925436,55.549568
Low Carburetor,2.359436,2.863465,4.616919,8.574833,10.151016,32.357349,58.192341
Low Carburetor,2.3620601,2.557307,4.865616,8.211214,9.881198,33.799042,62.274151
Low Carburetor,2.3646851,2.078766,5.267543,7.790134,9.630912,36.014545,68.463989
Low Carburetor,2.3673091,1.925537,5.382465,7.732673,9.616281,36.474346,70.315712
Low Carburetor,2.3699341,1.925537,5.401618,7.732673,9.627015,36.560677,70.380165
Low Carburetor,2.3725581,2.040458,5.267543,7.847595,9.669292,35.747482,68.825409
Low Carburetor,2.3751831,2.250849,5.018845,8.039131,9.740778,34.380383,65.844749
Low Carburetor,2.3778071,2.538153,4.731541,8.441057,10.004057,32.460312,61.789436
Low Carburetor,2.3804319,2.691083,4.540304,8.632295,10.117945,31.442202,59.344364
Low Carburetor,2.3830557,2.863465,4.348768,8.842984,10.262046,30.49003,56.636921
Low Carburetor,2.3856809,3.035848,4.080917,8.957906,10.301181,29.587824,53.353954
Low Carburetor,2.3883047,2.920926,4.253299,8.708909,10.122621,30.645067,55.520916
Low Carburetor,2.3909299,2.825158,4.425383,8.441057,9.940673,31.881372,57.445896
Low Carburetor,2.3935537,2.614768,4.712687,8.096292,9.726067,33.650585,60.976913
Low Carburetor,2.396179,2.231695,5.172074,7.694366,9.535936,36.207699,66.660316
Low Carburetor,2.3988028,2.059612,5.325004,7.637204,9.535437,36.781128,68.854462
Low Carburetor,2.401428,1.982998,5.401618,7.77098,9.669431,36.518501,69.841225
Low Carburetor,2.404052,2.078766,5.325004,7.943363,9.786416,35.74036,68.675407
Low Carburetor,2.406677,2.289156,5.190928,8.287828,10.043609,34.392815,66.202919
Low Carburetor,2.409301,2.499846,4.903924,8.613141,10.221736,32.581112,62.989132
