MOTOR 1,,,,,,,
,,,,,,,
Condition,Time (s),X (m/s2),Y (m/s2),Z (m/s2),R (m/s2),Theta (deg),Phi (deg)
,4.4939899,-0.534796,-1.03669,10.390832,10.456104,6.40536,242.712219
,4.4961371,-0.625723,-0.940978,10.768898,10.828025,5.990376,236.377228
,4.4982839,-1.066002,-0.596411,10.295119,10.367331,6.766426,209.226303
,4.5004311,-0.175872,-0.610768,10.759327,10.778084,3.380725,253.936081
,4.5025787,-0.34337,-0.744766,11.113464,11.143682,4.220393,245.248215
,4.5047255,-0.93679,-0.371486,10.969895,11.016088,5.248782,201.63089
,4.5068727,-0.582652,-0.151346,10.802398,10.819159,3.189666,194.560989
,4.5090199,-0.472582,-0.639482,10.505688,10.535737,4.328391,233.535294
,4.511167,-0.625723,-0.644267,10.582258,10.620301,4.851068,225.836578
,4.5133142,-0.764507,-0.151346,10.505688,10.534555,4.24261,191.197815
,4.5154614,-0.439083,-0.625125,10.208978,10.237519,4.27938,234.916092
,4.5176082,-0.534796,-1.218545,10.319048,10.404499,7.348255,246.30426
,4.5197558,-0.56351,-1.151546,10.237692,10.317652,7.137788,243.925156
,4.5219026,-0.687936,-0.840479,9.71127,9.771818,6.3815,230.699493
,4.5240498,-0.128016,-1.716252,9.428918,9.584696,10.344062,265.734192
,4.526197,-0.338584,-2.123032,9.141779,9.391168,13.233721,260.93869
,4.5283442,-0.400798,-2.132603,8.696713,8.96334,14.009949,259.356079
,4.5304914,-0.630509,-2.185245,8.845069,9.132802,14.420404,253.905563
,4.5326385,-0.132802,-2.66381,8.730213,9.128534,16.988134,267.145935
,4.5347853,-0.520439,-2.328815,9.041281,9.350883,14.784909,257.402649
,4.5369329,-0.687936,-2.343172,8.596215,8.936365,15.859145,253.638184
,4.5390801,-0.405583,-2.749951,8.849854,9.276134,17.437273,261.610077
,4.5412269,-0.592224,-2.285744,8.926425,9.23344,14.81654,255.474396
,4.5433741,-0.2668,-2.304886,9.203992,9.491952,14.149138,263.397186
,4.5455217,-0.482154,-2.453241,9.400204,9.727009,14.894158,258.880951
,4.5476685,-0.788435,-2.012962,9.203992,9.454476,13.218211,248.610764
,4.5498157,-0.82672,-1.878964,9.098708,9.327404,12.713876,246.251114
,4.5519629,-0.582652,-1.96032,9.37149,9.592035,12.310266,253.446838
,4.5541101,-0.04666,-2.276173,9.467203,9.737098,13.521607,268.825653
,4.5562572,-0.463011,-1.697109,9.677772,9.836352,10.302231,254.739761
,4.5584044,-0.922433,-1.706681,9.471989,9.66862,11.574983,241.609497
,4.5605512,-0.166301,-1.744966,9.716056,9.872908,10.22672,264.555969
,4.5626988,-0.357727,-1.682752,9.716056,9.867187,10.040911,257.998474
,4.564846,-0.67358,-1.362114,9.955338,10.070642,8.678535,243.687134
,4.5669928,-0.525225,-1.309472,10.280763,10.377122,7.814167,248.144455
,4.56914,-0.520439,-0.936192,10.529616,10.583956,5.808393,240.929855
,4.5712867,-0.458226,-0.749552,10.476974,10.513742,4.793218,238.561188
,4.5734344,-0.764507,-0.414557,10.759327,10.794417,4.621139,208.468918
,4.5755816,-0.941576,-0.117847,10.816754,10.858297,5.013525,187.133972
,4.5777283,-0.285942,-0.342772,10.93161,10.940721,2.338415,230.164932
,4.5798759,-0.774078,-0.184846,10.969895,10.998726,4.149401,193.430405
,4.5820231,-0.735793,-0.572483,11.309676,11.348036,4.71235,217.884659
,4.5841699,-0.912862,-0.711267,10.993824,11.054564,6.008999,217.924332
,4.5863171,-0.807578,-0.840479,10.515259,10.579662,6.32524,226.143677
,4.5884647,-0.34337,-0.629911,10.692328,10.71637,3.838594,241.404785
,4.5906115,-0.625723,-0.96012,10.591829,10.653648,6.175333,236.907181
,4.5927587,-0.597009,-1.591825,9.203992,9.35969,10.465311,249.441589
,4.5949059,-0.022732,-1.77368,9.290133,9.457961,10.809735,269.265717
,4.5970526,-0.67358,-1.496112,9.567701,9.707367,9.730923,245.76178
,4.5992002,-0.841077,-2.946163,8.825927,9.342606,19.14415,254.066895
,4.6013474,-0.290728,-2.845664,8.931211,9.378104,17.75915,264.166595
,4.6034942,-0.606581,-2.300101,8.715857,9.034631,15.265434,255.226364
,4.6056414,-0.549153,-2.797808,8.270791,8.748445,19.020626,258.895172
,4.607789,-0.362513,-3.166303,8.007581,8.618483,21.702372,263.468597
,4.6099358,-0.429512,-2.615953,8.021938,8.448621,18.28698,260.675842
,4.612083,-0.075374,-2.836093,8.610572,9.065928,18.236509,268.477631
,4.6142306,-0.223729,-2.860021,8.907282,9.357855,17.852137,265.527069
,4.6163774,-0.482154,-2.711666,9.194421,9.598072,16.675642,259.917755
,4.6185246,-0.745364,-2.032105,9.500702,9.744144,12.834304,249.857254
,4.6206717,-1.357927,-1.797608,9.290133,9.55939,13.631084,232.932327
,4.6228185,-0.357727,-2.03689,9.385847,9.610984,12.425909,260.039063
,4.6249661,-0.534796,-1.534397,9.773484,9.907642,9.439568,250.784607
,4.6271133,-0.692722,-1.735395,9.850055,10.025719,10.741309,248.239471
,4.6292601,-0.769292,-1.510469,10.505688,10.641561,9.165682,243.009933
,4.6314073,-0.314656,-0.979263,10.687542,10.736923,5.497257,252.186783
,4.6335545,-0.625723,-1.094118,10.012766,10.091784,7.174632,240.234879
,4.6357017,-0.539581,-1.094118,10.194621,10.267353,6.823835,243.749069
,4.6378489,-0.582652,-0.759123,10.610972,10.654036,5.153242,232.492554
,4.6399956,-0.271585,-0.830908,10.103694,10.141439,4.944864,251.899826
,4.6421432,-0.486939,-0.725623,10.74497,10.780446,4.649494,236.13588
,4.6442904,-0.903291,-0.768694,10.759327,10.824507,6.290833,220.397568
,4.6464372,-0.257228,-0.625125,10.740185,10.761436,3.601414,247.633652
,4.6485844,-0.597009,-0.433699,10.596615,10.622276,3.983445,215.996643
,4.650732,-0.687936,-0.897907,10.362119,10.423675,6.229825,232.542252
,4.6528788,-0.305085,-0.658624,10.840683,10.864956,3.830577,245.145706
,4.655026,-0.510868,-0.448056,10.395618,10.417803,3.73984,221.25235
,4.6571732,-0.884148,-1.108475,10.146765,10.245354,7.954951,231.423248
,4.6593204,-0.558724,-1.118046,10.285548,10.361212,6.928521,243.44722
,4.6614676,-0.549153,-0.950549,10.060623,10.120338,6.227244,239.984039
,4.6636147,-0.544367,-1.567897,9.701699,9.842643,9.707862,250.853226
,4.6657615,-0.582652,-1.845464,9.299706,9.498934,11.755404,252.477982
,4.6679091,-0.352941,-1.902892,9.031709,9.236738,12.094648,259.492401
,4.6700563,-0.372084,-2.424528,9.093923,9.418928,15.0952,261.275085
,4.6722031,-0.151944,-2.391028,9.41456,9.714631,14.277781,266.363892
,4.6743503,-0.697508,-2.280958,8.668,8.990191,15.385627,252.996582
,4.6764979,-0.740579,-2.381457,8.22772,8.597394,16.862898,252.725494
,4.6786447,-0.247657,-2.606382,8.572288,8.963184,16.983551,264.572083
,4.6807919,-0.242871,-2.467598,8.682357,9.029471,15.938371,264.378815
,4.6829391,-0.467797,-2.678167,9.017352,9.418283,16.777962,260.092072
,4.6850863,-0.285942,-2.706881,9.160921,9.556748,16.548016,263.96991
,4.6872334,-0.711865,-1.869393,8.7015,8.928465,12.946514,249.153168
,4.6893806,-0.735793,-1.979463,8.931211,9.177483,13.303297,249.609222
,4.6915274,-0.300299,-2.242673,9.122637,9.399056,13.929965,262.373322
,4.693675,-0.084945,-1.974677,9.337991,9.544875,11.950995,267.536804
,4.6958222,-0.620937,-1.520041,9.783055,9.919891,9.527637,247.779953
,4.697969,-0.769292,-1.735395,9.6682,9.852791,11.10821,246.092514
,4.7001162,-0.501296,-1.309472,10.089336,10.186301,7.911923,249.052002
,4.7022634,-0.664008,-1.103689,10.520044,10.598602,6.980362,238.967789
,4.7044106,-0.812363,-1.295115,10.37169,10.483759,8.385133,237.901932
,4.7065578,-0.731007,-0.917049,10.266405,10.333171,6.516771,231.440598
,4.7087045,-0.53001,-0.66341,10.366904,10.401621,4.682492,231.378021
,4.7108521,-0.496511,-1.012762,10.673185,10.732618,6.032539,243.883408
,4.7129993,-0.477368,-0.787837,10.730613,10.77008,4.906562,238.787384
,4.7151461,-0.659223,-0.567697,10.869397,10.904157,4.576072,220.733765
,4.7172933,-0.649651,-0.682553,10.989038,11.029365,4.901049,226.414734
,4.7194409,-0.525225,-0.486341,10.539187,10.563468,3.885495,222.798706
,4.7215877,-0.707079,-0.275773,10.328619,10.356466,4.202629,201.306625
,4.7237349,-0.683151,-0.792623,10.424332,10.476719,5.732171,229.242386
,4.7258821,-0.573081,-1.118046,10.232906,10.309744,6.999557,242.861526
,4.7280293,-0.525225,-0.797408,10.204192,10.248769,5.345808,236.62851
,4.7301764,-0.597009,-1.165903,10.496117,10.577534,7.113478,242.884949
,4.7323236,-0.587438,-1.658824,9.850055,10.006016,10.129334,250.499466
,4.7344704,-0.218943,-1.931606,9.510274,9.706923,11.552563,263.533264
,4.736618,-0.745364,-1.615754,9.41456,9.581241,10.702871,245.235626
,4.7387652,-0.463011,-2.199602,9.089137,9.362961,13.890914,258.112915
,4.740912,-0.08016,-1.721038,9.6682,9.820514,10.104235,267.333313
,4.7430592,-0.888934,-1.835893,9.136993,9.36191,12.584591,244.163879
,4.7452068,-0.606581,-2.008176,9.141779,9.379383,12.924042,253.19278
,4.7473536,-0.592224,-2.017748,9.510274,9.739987,12.46834,253.642654
,4.7495008,-0.721436,-1.711466,9.242277,9.42705,11.362676,247.143066
,4.7516479,-0.731007,-1.979463,9.180064,9.41946,12.945158,249.731018
,4.7537951,-0.573081,-2.324029,8.596215,8.923253,15.560029,256.147827
,4.7559423,-0.448654,-2.539383,8.730213,9.103097,16.455967,259.980469
,4.7580895,-0.515653,-2.481955,8.926425,9.279389,15.85367,258.263153
,4.7602363,-0.515653,-2.682952,8.945567,9.353465,16.983143,259.120636
,4.7623839,-0.357727,-2.659024,8.864211,9.261351,16.839773,262.33783
,4.7645307,-0.534796,-2.362314,8.605786,8.940139,15.719214,257.244019
,4.7666779,-0.357727,-2.252244,8.744571,9.03704,14.616476,260.975037
,4.7688251,-0.037089,-2.510669,9.290133,9.623483,15.124559,269.153656
,4.7709723,-0.687936,-1.596611,9.443274,9.601972,10.431376,246.690094
,4.7731194,-0.726222,-1.864607,9.567701,9.774715,11.812862,248.72023
,4.7752666,-0.683151,-1.338186,10.357333,10.465744,8.254,242.95546
,4.7774134,-0.687936,-1.299901,10.658829,10.759815,7.856103,242.111206
,4.779561,-0.510868,-1.031905,10.414761,10.478218,6.308915,243.661255
,4.7817082,-0.582652,-1.079761,10.658829,10.729213,6.566412,241.648163
,4.783855,-1.133002,-0.294915,10.587044,10.65158,6.310313,194.590088
,4.7860022,-0.209372,-0.802194,10.663614,10.695795,4.445675,255.372177
,4.7881498,-0.338584,-0.754337,11.089537,11.120318,4.264067,245.827072
,4.7902966,-1.04686,-0.247059,11.175678,11.227321,5.497542,193.278839
,4.7924438,-0.477368,-0.199202,10.811969,10.824335,2.739026,202.650452
,4.794591,-0.592224,-0.481556,10.55833,10.585884,4.134886,219.115646
,4.7967381,-0.592224,-0.787837,10.543973,10.589938,5.34027,233.067505
,4.7988853,-0.64008,-0.314058,10.529616,10.553727,3.873684,206.135071
,4.8010321,-0.458226,-0.500698,10.247263,10.269716,3.789461,227.536087
,4.8031793,-0.362513,-1.132403,10.376475,10.444376,6.53687,252.248734
,4.8053269,-0.506082,-1.496112,10.113265,10.235848,8.876174,251.311142
,4.8074737,-0.697508,-0.749552,9.649057,9.703229,6.057122,227.059769
,4.8096209,-0.281157,-1.725823,9.203992,9.368617,10.756873,260.747131
,4.8117681,-0.252443,-2.261816,9.347562,9.620626,13.683631,263.631531
,4.8139148,-0.491725,-2.218745,8.730213,9.021155,14.590971,257.503906
,4.8160625,-0.549153,-2.194817,8.682357,8.972297,14.605496,255.952728
,4.8182096,-0.132802,-2.687738,8.663215,9.071542,17.256147,267.171295
,4.8203564,-0.424726,-2.453241,8.940782,9.280968,15.560907,260.177826
,4.8225036,-0.659223,-2.438884,8.486146,8.854231,16.578766,254.874573
,4.8246512,-0.506082,-2.687738,8.763713,9.180562,17.332037,259.336456
,4.826798,-0.592224,-2.395814,8.935996,9.270528,15.438993,256.115326
,4.8289452,-0.262014,-2.357528,9.314062,9.611365,14.287983,263.658203
,4.8310928,-0.45344,-2.414956,9.48156,9.794774,14.528658,259.365784
,4.8332396,-0.620937,-2.170888,9.170493,9.444378,13.832156,254.037918
,4.8353868,-0.831506,-1.816751,9.069994,9.287453,12.423067,245.406982
,4.837534,-0.664008,-1.878964,9.242277,9.454686,12.167938,250.537064
,4.8396807,-0.065803,-2.280958,9.347562,9.622059,13.718624,268.347565
,4.8418283,-0.510868,-1.596611,9.749556,9.892623,9.756126,252.256882
,4.8439755,-0.817149,-1.711466,9.658628,9.843066,11.109078,244.4776
,4.8461223,-0.204586,-1.855036,9.816555,9.992386,10.764391,263.706451
,4.8482695,-0.424726,-1.577468,9.644272,9.781655,9.614089,254.930725
,4.8504171,-0.539581,-1.237687,9.806984,9.899492,7.838995,246.444748
,4.8525639,-0.467797,-1.314258,10.347761,10.441373,7.678003,250.407333
,4.8547111,-0.448654,-1.141975,10.529616,10.600859,6.646293,248.551331
,4.8568583,-0.56351,-0.505484,10.7019,10.72864,4.046124,221.892975
,4.8590055,-0.836291,-0.203988,10.711471,10.746004,4.594612,193.707901
,4.8611526,-0.754936,-0.199202,10.764112,10.792393,4.14874,194.78154
,4.8632998,-0.582652,-0.170489,10.926825,10.943676,3.180016,196.309891
,4.8654466,-0.759721,-0.108275,11.012966,11.03967,3.985951,188.11116
,4.8675942,-0.903291,-0.577268,11.22832,11.279377,5.453628,212.581543
,4.869741,-0.769292,-0.88355,11.218749,11.279752,5.961542,228.954437
,4.8718882,-0.659223,-0.515055,10.591829,10.624816,4.516052,218.000748
,4.8740354,-0.324227,-0.4002,10.883754,10.895934,2.709422,230.986832
,4.8761826,-0.86022,-1.141975,10.036695,10.138014,8.107189,233.010239
,4.8783298,-0.257228,-1.682752,9.15135,9.308331,10.537507,261.30896
,4.880477,-0.218943,-1.362114,9.562916,9.661918,8.20918,260.8685
,4.8826237,-0.93679,-2.103889,9.122637,9.408849,14.168391,245.998215
,4.8847713,-0.319442,-3.056233,9.165708,9.667099,18.534172,264.03302
,4.8869185,-0.793221,-2.405385,8.955139,9.306428,15.792612,251.749069
,4.8890653,-0.630509,-2.453241,8.361719,8.736949,16.852842,255.586334
,4.8912125,-0.195015,-3.247658,8.385647,8.994687,21.205532,266.563629
,4.8933601,-0.34337,-2.659024,7.816155,8.263207,18.933041,262.641907
,4.8955069,-0.281157,-2.821736,8.184649,8.66197,19.109495,264.309845
,4.8976541,-0.104088,-3.065804,8.462217,9.001061,19.92568,268.055481
,4.8998013,-0.606581,-2.572883,8.806784,9.19495,16.707508,256.734222
,4.9019485,-0.549153,-2.639882,9.500702,9.875924,15.844466,258.24881
,4.9040956,-1.223929,-1.768894,9.510274,9.750503,12.744781,235.319962
,4.9062428,-0.711865,-2.228316,9.218349,9.510527,14.238901,252.283234
,4.9083896,-0.2668,-1.682752,9.553345,9.704083,10.111979,260.990784
,4.9105372,-0.812363,-1.788037,9.6682,9.865652,11.482419,245.566162
,4.9126844,-0.644866,-1.77368,10.00798,10.184373,10.679216,250.019989
,4.9148312,-0.577867,-1.132403,10.40519,10.482568,6.965959,242.964737
,4.9169784,-0.434297,-0.917049,10.500902,10.549812,5.519279,244.658646
,4.919126,-0.53001,-1.409971,9.969695,10.082845,8.591715,249.398682
,4.9212728,-0.506082,-0.840479,10.845469,10.889752,5.168921,238.946365
,4.92342,-0.778864,-0.601197,10.285548,10.3325,5.464218,217.664169
,4.9255672,-0.228515,-0.759123,10.515259,10.545101,4.311525,253.246918
,4.9277143,-0.831506,-0.601197,10.907682,10.955837,5.373959,215.867737
,4.9298615,-0.601795,-0.481556,10.467402,10.495741,4.211288,218.666748
,4.9320083,-0.281157,-0.481556,10.821541,10.835898,2.949819,239.721436
,4.9341555,-0.754936,-0.749552,10.615758,10.66893,5.722691,224.794968
,4.9363031,-0.300299,-0.658624,10.725827,10.750225,3.860873,245.489426
,4.9384499,-0.568295,-0.333201,10.596615,10.617072,3.557379,210.383774
,4.9405971,-0.798006,-0.840479,10.118051,10.184212,6.53447,226.484879
,4.9427443,-0.525225,-1.3334,10.342976,10.441789,7.888617,248.50058
,4.9448915,-0.687936,-0.888335,10.161121,10.223052,6.309847,232.245407
,4.9470387,-0.56351,-1.400399,9.902697,10.017089,8.667212,248.080536
,4.9491858,-0.558724,-1.778465,9.586843,9.766406,11.00387,252.559326
,4.9513326,-0.558724,-1.697109,9.093923,9.267781,11.11551,251.777374
,4.9534802,-0.305085,-2.285744,8.926425,9.219478,14.484867,262.397491
,4.9556274,-0.099302,-2.386242,9.180064,9.485652,14.58293,267.617035
,4.9577742,-0.625723,-2.151746,9.089137,9.3613,13.849758,253.785675
,4.9599214,-0.644866,-2.548954,8.52443,8.920702,17.14176,255.802505
,4.962069,-0.372084,-2.347957,8.739784,9.057327,15.216536,260.995148
,4.9642158,-0.410369,-2.515455,8.7015,9.067084,16.325541,260.734436
,4.966363,-0.290728,-2.659024,8.935996,9.327752,16.664368,263.760284
,4.9685102,-0.405583,-2.520241,9.007781,9.362491,15.821923,260.857758
,4.9706573,-0.592224,-2.228316,8.562716,8.867706,15.070513,255.116455
,4.9728045,-0.774078,-2.084747,8.825927,9.101777,14.14211,249.629761
,4.9749517,-0.290728,-2.237887,9.07478,9.351165,13.964891,262.598053
,4.9770985,-0.037089,-2.261816,9.395418,9.663905,13.537344,269.060547
,4.9792461,-0.525225,-1.807179,9.519845,9.704082,11.182467,253.794434
,4.9813933,-0.597009,-1.644467,9.491131,9.651024,10.444007,250.047028
,4.9835401,-0.491725,-1.55354,9.739985,9.875352,9.497632,252.436432
,4.9856873,-0.769292,-1.381257,9.859626,9.985584,9.110072,240.884338
,4.9878345,-0.597009,-1.44347,10.132407,10.252107,8.763965,247.53035
,4.9899817,-0.740579,-0.984048,10.591829,10.663192,6.632411,233.035477
,4.9921288,-0.683151,-1.022334,10.716256,10.786566,6.545444,236.248077
,4.9942756,-0.34337,-1.074976,10.582258,10.642259,6.086985,252.285416
,4.9964232,-0.616152,-0.524626,10.40519,10.436611,4.447129,220.412949
,4.9985704,-0.707079,-0.639482,10.835897,10.877756,5.028041,222.126175
,5.0007172,-0.439083,-0.768694,10.922039,10.957857,4.63388,240.264725
,5.0028644,-0.625723,-0.189631,10.74497,10.764844,3.482059,196.859924
,5.005012,-0.721436,-0.462413,10.6684,10.70276,4.592309,212.658325
,5.0071588,-0.668794,-0.677767,10.548759,10.591646,5.157841,225.381805
,5.009306,-0.396012,-0.610768,10.280763,10.3065,4.050042,237.041275
,5.0114532,-0.735793,-0.85005,10.400404,10.460994,6.169647,229.120941
,5.0136003,-0.482154,-1.505684,10.438689,10.557736,8.612332,252.243759
,5.0157475,-0.582652,-1.438685,10.051051,10.170197,8.778857,247.95256
,5.0178947,-0.577867,-1.673181,9.739985,9.899534,10.300627,250.946625
,5.0200415,-0.290728,-1.96032,9.467203,9.6724,11.822951,261.564148
,5.0221891,-0.352941,-1.582254,9.610772,9.74654,9.574502,257.425323
,5.0243363,-0.597009,-1.625325,9.562916,9.718409,10.26303,249.830856
,5.0264831,-0.439083,-2.113461,8.663215,8.92809,13.991316,258.263458
,5.0286303,-0.630509,-1.989034,9.017352,9.255616,13.028678,252.411774
,5.0307779,-0.740579,-1.950749,9.495916,9.722464,12.392981,249.211334
,5.0329247,-0.659223,-2.151746,9.529416,9.791545,13.287497,252.96669
,5.0350718,-0.865005,-2.242673,8.768498,9.091995,15.329896,248.908234
,5.0372186,-0.424726,-2.505883,8.648857,9.014576,16.376383,260.38028
,5.0393658,-0.582652,-2.376671,8.586644,8.928522,15.906664,256.225342
,5.0415134,-0.458226,-2.702095,8.653643,9.07727,17.573391,260.375244
,5.0436602,-0.491725,-2.840879,8.495717,8.9716,18.745255,260.180023
,5.0458074,-0.142373,-2.649453,9.069994,9.450114,16.305958,266.924072
,5.047955,-0.352941,-2.544169,9.079565,9.435882,15.795761,262.10202
,5.0501018,-0.381655,-2.300101,8.950353,9.24905,14.600932,260.578766
,5.052249,-0.865005,-1.534397,8.916854,9.089164,11.174274,240.588181
,5.0543962,-0.740579,-2.142174,8.859426,9.144768,14.350603,250.929047
,5.0565429,-0.295514,-1.620539,10.7019,10.827933,8.750462,259.665375
,5.0586905,-0.525225,-1.744966,10.687542,10.841786,9.676277,253.248505
,5.0608377,-0.850648,-0.768694,10.036695,10.101967,6.516771,222.102753
,5.0629845,-0.735793,-0.950549,10.476974,10.545706,6.545085,232.257553
,5.0651317,-0.735793,-0.754337,10.309476,10.36319,5.8361,225.712997
,5.0672793,-0.190229,-0.955334,10.663614,10.708012,5.219282,258.738373
,5.0694261,-0.735793,-0.725623,11.04168,11.089933,5.346797,224.601303
,5.0715733,-0.735793,-0.156132,11.04168,11.06727,3.897069,191.980179
,5.0737205,-0.515653,-0.318844,10.821541,10.838511,3.206623,211.729721
,5.0758677,-0.558724,-0.706481,10.654043,10.69205,4.832457,231.661102
,5.0780149,-0.845863,-0.481556,10.859825,10.903357,5.121587,209.653152
,5.080162,-0.501296,-0.342772,10.443475,10.461116,3.327902,214.36319
,5.0823088,-0.491725,-0.409771,10.419546,10.439188,3.515301,219.805573
,5.0844564,-0.620937,-0.864407,10.429117,10.483285,5.827024,234.308838
,5.0866036,-0.486939,-1.055833,10.347761,10.412879,6.411052,245.241333
,5.0887504,-0.692722,-0.792623,10.256834,10.310711,5.85983,228.847763
,5.0908976,-0.41994,-1.524826,9.739985,9.86756,9.223304,254.602325
,5.0930452,-0.410369,-1.505684,9.6682,9.793344,9.169391,254.754517
,5.095192,-0.506082,-1.993819,8.845069,9.081117,13.092211,255.75766
,5.0973392,-0.324227,-2.127818,8.696713,8.959105,13.900982,261.336151
,5.0994859,-0.247657,-2.625525,8.82114,9.206912,16.644623,264.61142
,5.1016335,-0.228515,-2.44367,8.945567,9.276148,15.342318,264.657654
,5.1037807,-0.711865,-2.295315,8.88814,9.207294,15.129833,252.769348
,5.1059275,-0.506082,-2.592025,8.534002,8.933304,17.195431,258.952209
,5.1080747,-0.506082,-2.582454,8.696713,9.086144,16.835516,258.912292
,5.1102223,-0.448654,-2.510669,9.108279,9.45862,15.642961,259.868256
,5.1123691,-0.242871,-2.572883,9.275777,9.629058,15.568353,264.607452
,5.1145163,-0.793221,-1.888535,9.060423,9.289081,12.739114,247.216675
,5.1166635,-0.664008,-2.276173,8.868998,9.180468,14.967483,253.736908
,5.1188107,-0.496511,-2.185245,9.122637,9.393845,13.801226,257.199127
,5.1209579,-0.391227,-1.998605,9.548559,9.763323,12.039777,258.924408
,5.123105,-0.372084,-1.893321,9.462418,9.657146,11.525502,258.881653
,5.1252518,-0.630509,-1.764109,9.404989,9.589757,11.265403,250.332642
,5.1273994,-0.759721,-1.620539,9.596416,9.761891,10.564606,244.882462
,5.1295466,-0.147159,-1.855036,9.644272,9.822158,10.92101,265.464264
,5.1316934,-0.597009,-1.347757,9.864411,9.97394,8.498978,246.108337
,5.1338406,-0.649651,-1.505684,10.156336,10.287871,9.171919,246.661438
,5.1359882,-0.175872,-1.400399,10.548759,10.64276,7.620764,262.841858
,5.138135,-0.644866,-0.692124,10.333405,10.376616,5.230682,227.024384
,5.1402822,-0.692722,-0.763909,10.366904,10.418067,5.680651,227.797852
,5.1424294,-0.592224,-0.543769,10.85504,10.884774,4.236003,222.557587
,5.1445765,-0.664008,0.001795,10.96511,10.985197,3.465432,179.845154
,5.1467237,-0.606581,-0.251845,10.969895,10.989539,3.426284,202.547607
,5.1488709,-0.932004,0.025723,10.917253,10.956994,4.881343,178.419067
,5.1510177,-0.597009,-0.385843,11.008181,11.031108,3.694698,212.874283
,5.1531653,-0.625723,-0.682553,10.989038,11.027982,4.816539,227.487274
,5.1553125,-0.922433,-0.845265,10.697114,10.770033,6.671062,222.500351
,5.1574593,-0.448654,-1.003191,10.347761,10.405952,6.062168,245.90451
,5.1596065,-0.434297,-0.869193,10.764112,10.807878,5.157955,243.450729
,5.1617537,-0.869791,-1.314258,10.04148,10.164405,8.919802,236.502945
,5.1639009,-0.209372,-1.620539,8.864211,9.013557,10.444515,262.638214
,5.166048,-0.324227,-1.721038,9.108279,9.27512,10.883832,259.331055
,5.1681948,-0.295514,-2.472384,9.404989,9.72902,14.828901,263.184021
,5.1703424,-0.979861,-2.3336,8.931211,9.282906,15.821936,247.222839
,5.1724896,-0.697508,-2.639882,8.438289,8.86906,17.930639,255.19957
,5.1746364,-0.573081,-2.807379,8.467003,8.938677,18.696074,258.462494
,5.1767836,-0.180658,-3.156731,8.605786,9.168268,20.174093,266.724579
,5.1789312,-0.362513,-2.639882,8.04108,8.471089,18.334167,262.180969
,5.181078,-0.295514,-2.946163,8.103293,8.627316,20.072327,264.272125
,5.1832252,-0.549153,-2.821736,8.22772,8.715454,19.25886,258.98703
,5.1853724,-0.491725,-2.491527,8.715857,9.078307,16.244835,258.835632
,5.1875196,-0.463011,-2.505883,9.428918,9.767206,15.123682,259.531555
,5.1896667,-0.2333,-2.706881,10.022338,10.384068,15.167548,265.073975
,5.1918139,-0.740579,-1.974677,9.926624,10.148186,11.994538,249.442047
,5.1939607,-1.267,-1.347757,8.840283,9.031741,11.818399,226.769043
,5.1961083,-0.683151,-1.3334,9.495916,9.61338,8.965938,242.872238
,5.1982555,-0.319442,-1.888535,9.893126,10.076832,10.9572,260.399414
,5.2004023,-0.601795,-1.352543,10.55833,10.661607,7.98141,246.014008
,5.2025495,-0.841077,-0.912264,10.984252,11.054113,6.445003,227.324966
,5.2046971,-0.424726,-0.964906,10.476974,10.529881,5.746036,246.242172
,5.2068439,-0.247657,-0.625125,10.610972,10.632256,3.625905,248.387909
,5.2089911,-0.697508,-0.964906,10.280763,10.349476,6.606013,234.137711
,5.2111382,-0.424726,-0.672981,10.386046,10.41649,4.38155,237.743515
,5.2132854,-0.558724,-0.342772,10.888539,10.908252,3.445033,211.528717
,5.2154326,-0.707079,-0.687338,10.706685,10.752,5.262167,224.188919
,5.2175798,-0.630509,-0.409771,11.027323,11.052932,3.901037,213.02005
,5.2197266,-0.592224,-0.510269,10.596615,10.625411,4.219187,220.748718
,5.2218742,-0.544367,-0.515055,10.563115,10.589665,4.058109,223.415146
,5.224021,-0.45344,-0.936192,10.692328,10.742809,5.556649,244.156998
,5.2261682,-0.573081,-0.548555,10.333405,10.363811,4.390079,223.74733
,5.2283154,-0.644866,-0.845265,10.04148,10.097606,6.043805,232.659424
,5.2304626,-0.472582,-1.3669,9.955338,10.059847,8.26598,250.92804
,5.2326097,-0.635294,-1.558326,9.759128,9.903158,9.783758,247.820374
,5.2347569,-0.553938,-1.658824,9.74477,9.900459,10.174421,251.534058
,5.2369037,-0.467797,-1.735395,9.452846,9.622199,10.765561,254.913803
,5.2390513,-0.45344,-2.247459,8.59143,8.892095,14.941981,258.593323
,5.2411985,-0.295514,-2.309672,8.778069,9.081653,14.856324,262.708832
,5.2433453,-0.429512,-2.596811,8.648857,9.0405,16.926485,260.608337
,5.2454925,-0.367298,-2.529812,8.773284,9.138127,16.244932,261.739075
,5.2476401,-0.491725,-2.438884,9.017352,9.354281,15.424606,258.600922
,5.2497869,-0.525225,-2.55374,8.696713,9.079112,16.688229,258.378113
,5.2519341,-0.338584,-2.793022,8.706285,9.149591,17.908442,263.088043
,5.2540812,-0.458226,-2.261816,8.639286,8.942205,14.955895,258.547333
,5.256228,-0.731007,-2.438884,8.581859,8.951583,16.524677,253.314941
,5.2583756,-0.463011,-2.481955,9.093923,9.437898,15.516417,259.432892
,5.2605228,-0.238086,-2.127818,9.218349,9.463734,13.075933,263.615601
